Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1588081504315666432,tac,110,113,ORG,0.9684
1588081514583130112,covid,27,32,LOC,0.25
1588082463745589248,tac,127,130,ORG,0.9895
1588083690168532992,npr,18,21,ORG,0.8697
1588084497802792960,thebiglie,151,160,MISC,0.9518
1588084852368211974,american,25,33,MISC,0.9988
1588084852368211974,uk,52,54,LOC,0.9998
1588084852368211974,malhotra,87,95,PER,0.9763
1588084852368211974,telegraph,198,207,ORG,0.9555
1588086494543155201,brian,49,54,PER,0.9616
1588086494543155201,eric clapton,78,90,PER,0.9988
1588090681137979394,malhotra,172,180,PER,0.9857
1588090681137979394,mccullough,185,195,PER,0.9958
1588078527164731393,northwest local schools,0,23,ORG,0.8589
1588078527164731393,pleasant run middle school,103,129,ORG,0.8229
1588078527286374401,sandiganbayan’s second division,4,35,ORG,0.7061
1588078527286374401,corona,65,71,ORG,0.4083
1588078527647301632,dulcie leggett,14,28,PER,0.368
1588078527647301632,little linton farm,41,59,ORG,0.516
1588078527647301632,aunt pamela,134,145,PER,0.6835
1588078530730102784,covid19,57,64,MISC,0.7741
1588078530730102784,desta lakew,76,87,PER,0.9645
1588078530730102784,claude muvunyi,89,103,PER,0.9964
1588078530730102784,bvudzai magadzire,105,122,PER,0.9838
1588078530730102784,vaibhav gupta,124,137,PER,0.9855
1588078530730102784,sarah andries,139,152,PER,0.999
1588078531241648129,kristin braa,169,181,ORG,0.4321
1588078531749224448,jemila,0,6,PER,0.4383
1588078531749224448,jamila,44,51,MISC,0.9684
1588078531749224448,muslim,73,79,MISC,0.9897
1588078533586595840,joe biden,0,9,PER,0.9899
1588078533586595840,"""you cant build a wall high enough to keep out a vaccine""",13,69,MISC,0.9041
1588078534894960641,hitchens,69,77,PER,0.9996
1588078534894960641,nhs,101,104,ORG,0.9485
1588078535775748098,new zealand,15,26,LOC,0.8173
1588078536161632258,eu,35,37,ORG,0.9789
1588078536161632258,germany,42,49,LOC,0.9995
1588078538053279745,world health organisation,41,66,ORG,0.989
1588078538053279745,europe,149,155,LOC,0.9937
1588078538053279745,north america,160,173,LOC,0.9887
1588078541815644160,peter sweden,19,31,PER,0.9882
1588078543300427776,sussex,2,8,ORG,0.4916
1588078544214802435,los angeles,39,50,LOC,0.8886
1588078544214802435,marq spusta,61,72,ORG,0.6073
1588078544214802435,marqspusta widespreadpanic                   buy,87,135,ORG,0.8205
1588078544214802435,ebay,139,143,ORG,0.5268
1588078544365801472,australian,25,35,MISC,0.9998
1588078546009849856,home office,0,11,ORG,0.8404
1588078546009849856,manston,39,46,LOC,0.9943
1588078546009849856,london,67,73,LOC,0.9843
1588078546009849856,hkukjs3mia,151,161,LOC,0.824
1588078547910152193,maa bharti,75,85,ORG,0.6898
1588078549738704898,lockdown bill comes due,24,47,MISC,0.8306
1588078553136074752,nhs,67,70,MISC,0.5994
1588078553752489984,brain floss,107,118,ORG,0.6844
1588078554025263105,southwest,95,104,LOC,0.5798
1588078554025263105,southwest,204,213,LOC,0.7553
1588078554495188993,supermarkets,0,12,ORG,0.5246
1588078564984987649,mailonlin,130,139,MISC,0.6337
1588078568805908480,batman/spawn 1,39,53,MISC,0.7363
1588078568805908480,spawn,55,60,ORG,0.6869
1588078568805908480,dc,88,90,ORG,0.9673
1588078569493864448,europe,130,136,LOC,0.9907
1588078569493864448,us,145,147,LOC,0.9981
1588078571943346177,new zealand,15,26,LOC,0.8173
1588078574489067526,moderna and johnson&amp,108,131,ORG,0.5006
1588078574489067526,johnson,132,139,LOC,0.6773
1588078575017754624,tories,19,25,MISC,0.9823
1588078575017754624,nhs,82,85,ORG,0.7284
1588078577769119745,gen s,0,5,ORG,0.7902
1588078577769119745,generation sacrificed to sars-cov-2,17,52,MISC,0.7232
1588078578578644992,matt hancock,29,41,PER,0.6905
1588078580503908352,tories,19,25,MISC,0.9823
1588078580503908352,nhs,82,85,ORG,0.7284
1588078581883756545,thewalrusarchive,188,204,LOC,0.4262
1588078586073866241,jared fischer,0,13,PER,0.9996
1588078586073866241,molly frazier,18,31,PER,0.9991
1588078586073866241,moveplan,37,45,LOC,0.3656
1588078586073866241,arizona,48,55,LOC,0.9886
1588078586073866241,san francisco,60,73,LOC,0.9943
1588078586560655362,nsl,49,52,ORG,0.9894
1588078586560655362,beijing,57,64,LOC,0.9792
1588078586560655362,hong kong,80,89,LOC,0.9982
1588078590809493504,mattwalshblog,21,34,PER,0.8176
1588078600166641664,omicron spike,13,26,ORG,0.5898
1588078602695868416,jamesmelville,4,17,LOC,0.957
1588078602695868416,zhengzhou city,19,33,LOC,0.8189
1588078602695868416,china,35,40,LOC,0.9989
1588078603102834690,gcses,46,51,MISC,0.8011
1588078603668926464,parties,83,90,ORG,0.5238
1588078603668926464,tigray,116,122,LOC,0.9973
1588078603668926464,ethiopia,124,132,LOC,0.9999
1588078607053852674,jamesmelville,4,17,LOC,0.957
1588078607053852674,zhengzhou city,19,33,LOC,0.8189
1588078607053852674,china,35,40,LOC,0.9989
1588078610086330368,nhs,67,70,MISC,0.5994
1588078610094690305,malcolm roberts,38,53,PER,0.9305
1588078610191196160,new zealand,15,26,LOC,0.8173
1588078610287677441,sarah geringer,0,14,PER,0.9975
1588078620735578112,stasi,16,21,ORG,0.4873
1588078620735578112,east germany,34,46,LOC,0.9968
1588078624434962432,department of gene thera,115,139,ORG,0.7719
1588078633024950272,batman/spawn 1,39,53,MISC,0.7363
1588078633024950272,spawn,55,60,ORG,0.6869
1588078633024950272,dc,88,90,ORG,0.9673
1588078636900519938,china,0,5,LOC,0.9863
1588078637118627841,brooklyn,87,95,LOC,0.9998
1588078637533872129,pfizergate,22,32,MISC,0.8539
1588078637852626945,tco,285,289,LOC,0.5344
1588078646463430656,africa,89,95,LOC,0.9772
1588078649948786688,sewak,114,119,LOC,0.3305
1588078651152662529,noamnesty wewantjustice,116,139,PER,0.7601
1588078652079710209,longcovid,25,34,MISC,0.7274
1588078652079710209,bangla,64,70,LOC,0.4061
1588078659365134336,matt hancock,29,41,PER,0.6905
1588078665648295936,elon musk,9,18,PER,0.8487
1588078665648295936,twitter,30,37,ORG,0.4908
1588078665648295936,wef cdc nih,89,100,ORG,0.7655
1588078665794977792,new zealand,15,26,LOC,0.8173
1588078666197749761,uk,101,105,LOC,0.9609
1588078667514941440,manning center,106,120,LOC,0.9408
1588078672862380032,brazil,12,18,LOC,0.9999
1588078672862380032,toritama,53,61,LOC,0.9664
1588078682039619584,celeste solum,42,55,PER,0.7596
1588078682039619584,corona,74,80,MISC,0.6059
1588078682614161409,insideosogbo,59,71,LOC,0.503
1588078682614161409,art deco,114,122,LOC,0.7983
1588078686615445505,australia,27,36,LOC,0.989
1588078687987146753,gavin newsom,72,84,PER,0.9527
1588078687987146753,california,98,108,LOC,0.9997
1588078688737918979,nightingale,85,96,LOC,0.6493
1588078691224997889,nuremberg,61,70,LOC,0.8363
1588078691262799872,rishi sunak,17,28,PER,0.9443
1588078691262799872,uk,67,69,LOC,0.9991
1588078691959341056,trudeau,215,222,PER,0.8711
1588078694735777792,namhla mtwa,48,59,MISC,0.3937
1588078696195567616,i can’t get tylenol,4,40,MISC,0.8876
1588078696195567616,covid-19,93,101,LOC,0.447
1588078702595825666,mailonlin,130,139,MISC,0.6337
1588078703635881984,dan,101,104,PER,0.6582
1588078703635881984,murdochsewerageco,110,127,LOC,0.413
1588078703635881984,heraldsunfail  murdochboycott  mediainquiry,260,303,ORG,0.651
1588078706567806978,tigrayan,19,27,MISC,0.9936
1588078706567806978,tigray,182,188,LOC,0.9995
1588078709873209344,nuremberg,19,28,LOC,0.4697
1588078712959877120,covid19 japan,0,13,LOC,0.8809
