Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1590902438001016834,america,87,94,LOC,0.9974
1590903481992609793,antivax,44,51,MISC,0.6901
1590903481992609793,asian,107,112,MISC,0.9923
1590904495898517505,antivax,28,35,MISC,0.7509
1590905319345238016,antivax,28,35,MISC,0.7509
1590905371635331072,antivax,28,35,MISC,0.7509
1590905476434497537,cdcwhistleblower,36,52,MISC,0.6096
1590905476434497537,brian hooker,69,81,PER,0.9992
1590905476434497537,wakefield,117,126,ORG,0.9772
1590905840433000448,antivax,28,35,MISC,0.7509
1590908283661221888,antivax,28,35,MISC,0.7509
1590908539476017152,antivax,64,71,MISC,0.8057
1590908539476017152,asian,127,132,MISC,0.7675
1590910266773975040,republicans,116,127,MISC,0.9966
1590910790923452416,antivax,28,35,MISC,0.7509
1590911418446286848,antivax,28,35,MISC,0.7509
1590911553301532672,areohesseyeee gotta,1,20,PER,0.7863
1590912547909431296,china,19,24,LOC,0.5887
1590913266217537536,antivax,28,35,MISC,0.7509
1590913407049662465,antivax,28,35,MISC,0.7509
1590914337233047552,measles,115,122,MISC,0.8976
1590902131300655105,japanese,4,12,MISC,0.9988
1590902131300655105,covid19,115,122,MISC,0.9429
1590902131737112577,davis county,0,12,LOC,0.8973
1590902132646871043,us,20,24,LOC,0.9991
1590902134639312897,beijing,1,8,LOC,0.9996
1590902134639312897,covid19,42,49,MISC,0.7224
1590902137160364032,new zealand,17,28,LOC,0.8191
1590902137160364032,zerocovid,31,40,ORG,0.7105
1590902137160364032,nz,123,125,LOC,0.9945
1590902139999555584,metrorail gauteng,14,31,ORG,0.7127
1590902139999555584,vereerniging,128,140,MISC,0.997
1590902139999555584,mabopane,142,150,MISC,0.9938
1590902139999555584,garankuwa,155,164,MISC,0.971
1590902139999555584,"""lets go""",179,187,MISC,0.6823
1590902139999555584,asambeni berailsmart,190,210,LOC,0.4643
1590902140796444673,ogbo ogwu,28,37,LOC,0.5611
1590902140796444673,soludo,105,111,PER,0.9972
1590902143732547586,chillicothe public library district storywalk,28,73,ORG,0.578
1590902143816433667,lockdown,50,67,MISC,0.7534
1590902147230486530,new york,83,91,LOC,0.9825
1590902147230486530,cdc,119,122,ORG,0.9992
1590902147381854208,major freedom caucusers,0,23,ORG,0.6196
1590902147381854208,desantis,39,47,ORG,0.4911
1590902148849598464,kia,50,53,ORG,0.9957
1590902150149701633,toronto,30,37,LOC,0.9902
1590902151332917250,mt blanc,44,52,LOC,0.7426
1590902151332917250,cooper,57,63,LOC,0.4849
1590902152637321219,marins,70,76,PER,0.9073
1590902152637321219,usmc,203,207,ORG,0.9628
1590902164125356033,american,0,8,MISC,0.9961
1590902164125356033,saudi arabia,42,54,LOC,0.982
1590902168839946240,sbf,61,64,ORG,0.8375
1590902168839946240,digital commodities consumer protection act,93,136,MISC,0.8854
1590902168965763072,fort ord,0,8,LOC,0.9363
1590902168965763072,epa,26,29,ORG,0.9843
1590902170387640321,potus bruh,1,11,PER,0.637
1590902176704270337,uk,41,43,LOC,0.9991
1590902176704270337,canada,66,72,LOC,0.9999
1590902176704270337,c19,75,78,MISC,0.8883
1590902177945776129,usa today,20,29,ORG,0.6214
1590902177945776129,trump,153,158,ORG,0.5426
1590902177945776129,bogus,214,219,MISC,0.678
1590902177945776129,cnet,226,230,ORG,0.889
1590902183402291200,internet,232,240,MISC,0.9972
1590902184362795008,lisa_barri,14,24,PER,0.661
1590902184362795008,wells fargo bank,85,101,ORG,0.9741
1590902184362795008,preston law group,122,139,ORG,0.9293
1590902184362795008,socal,143,148,ORG,0.885
1590902184362795008,corona california,263,280,LOC,0.9038
1590902184501198849,y’all,17,22,PER,0.8571
1590902184501198849,cdc,41,44,ORG,0.9982
1590902184501198849,cdc,113,116,ORG,0.9746
1590902184757329922,stoptheshots noamnesty nuremberg2,88,121,MISC,0.8045
1590902187085148160,congress,57,65,ORG,0.9977
1590902188494446594,queensland,23,33,LOC,0.9859
1590902189828222977,corona,122,128,PER,0.4709
1590902190511734855,ron desantis,16,28,PER,0.9993
