Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1591026132824256512,f,137,138,MISC,0.4998
1591023400365232128,realdenisewelch i don’t know denise,1,36,MISC,0.8286
1591023400365232128,hancock,51,58,PER,0.9817
1591027600331538432,truth for health,44,60,ORG,0.8182
1591030604476211200,antivax,28,35,MISC,0.7509
1591034627568738305,twitter demsocs,226,241,MISC,0.6791
1591036808179355655,antivax,28,35,MISC,0.7509
1591022927184793601,thepodiatristuk,68,83,ORG,0.5532
1591022927184793601,alexia,133,139,PER,0.9012
1591022928656728064,us,19,21,LOC,0.9965
1591022929323913216,trump,34,39,PER,0.8572
1591022931043225602,united states,108,121,LOC,0.9975
1591022935724085248,sister karishma,0,15,PER,0.8594
1591022935883583490,le hasard,20,29,ORG,0.9331
1591022939956199426,chai,14,18,MISC,0.719
1591022939956199426,unitaid,30,37,ORG,0.9906
1591022939956199426,actaccelerator,132,146,ORG,0.5613
1591022942150070272,rsv,106,109,ORG,0.61
1591022942254686209,pharma,47,53,ORG,0.8563
1591022943135535105,dakar,33,38,LOC,0.9946
1591022943135535105,globalgateway,152,165,MISC,0.9705
1591022943135535105,eu,167,169,ORG,0.9973
1591022943135535105,africa,219,225,LOC,0.997
1591022946398748673,omicron medical japan,52,73,ORG,0.8465
1591022952858136576,everton football club,42,63,ORG,0.8407
1591022955911417857,tva,0,3,ORG,0.9999
1591022955911417857,tennessee valley,158,174,LOC,0.85
1591022956217798657,nz,38,40,LOC,0.9914
1591022956217798657,stop,56,60,ORG,0.4711
1591022957480251392,covid,113,118,PER,0.9942
1591022957853560832,matt,0,4,ORG,0.75
1591022959233470464,sweden,61,67,LOC,0.9978
1591022960466436096,cdc,4,7,ORG,0.9985
1591022960579874816,darkhawk marvel,18,33,ORG,0.7483
1591022962257207296,ppe,79,82,MISC,0.5746
1591022963587182592,bank of england,24,39,ORG,0.9507
1591022963704614913,pennsylvania,52,64,LOC,0.9997
1591022970503585793,telegraph covid,1,16,MISC,0.5856
1591022970503585793,westminster,59,70,LOC,0.9628
1591022971006877696,rishi,79,84,PER,0.9721
1591022978988666881,nhs,97,100,ORG,0.8554
1591022980565716992,egypt,21,26,LOC,0.9917
1591022980565716992,il-76mf,44,51,ORG,0.7059
1591022980565716992,lebanon,115,122,LOC,0.9997
1591022986056052743,le hasard,20,29,ORG,0.9331
1591022989222768640,dhruv tatti,21,32,ORG,0.8157
1591022989222768640,statue of unity,80,95,ORG,0.7206
1591022989222768640,statue of unity,102,117,ORG,0.7629
1591022992821473281,hujan,24,29,LOC,0.8335
1591022995296120832,george,16,22,PER,0.7785
1591022995296120832,hancock,38,45,PER,0.8174
1591022996403421184,covid19,25,32,MISC,0.779
1591023000119554049,covid,66,71,PER,0.5503
1591023004351598593,bbc politics live interview - end of omicron plan,0,49,MISC,0.7212
1591023008864677888,berrytartlet,1,13,ORG,0.4052
1591023008864677888,drmohammadiadi1 cdc v-safe,15,41,ORG,0.7821
1591023012601794562,tories,102,108,MISC,0.982
1591023018285072384,cdc,21,24,ORG,0.8305
1591023018691567616,johnson,130,137,PER,0.9999
1591023018691567616,guess little england,186,206,MISC,0.8135
1591023018691567616,england,225,232,LOC,0.998
1591023018691567616,uk,259,261,LOC,0.9984
1591023021724405760,john kalapo,128,139,PER,0.9921
1591023022450053120,le hasard,20,29,ORG,0.9331
1591023028066033668,piers morgan,42,54,PER,0.8906
1591023034529615873,usa,32,35,LOC,0.5455
1591023034529615873,english,36,43,MISC,0.6285
1591023034529615873,british,44,51,MISC,0.9873
1591023034529615873,english,52,59,MISC,0.5549
1591023035762499586,gov wolf,129,137,PER,0.9337
1591023038547759104,sydney,55,61,LOC,0.9625
1591023040443613184,marketwatch,0,11,ORG,0.7707
1591023040443613184,jerome powell,13,26,PER,0.9957
1591023040443613184,us,48,52,LOC,0.9986
1591023040443613184,marketwatch,172,183,MISC,0.6219
1591023040997265410,republican,66,76,MISC,0.9998
1591023040997265410,covid,94,99,ORG,0.5822
1591023040997265410,democrats,116,125,MISC,0.9973
1591023040997265410,gop,137,140,MISC,0.9286
1591023041974194177,datacentre solutions,8,28,ORG,0.55
1591023041974194177,rowland kinch,30,43,ORG,0.7065
1591023041974194177,custodiandc,53,64,ORG,0.9566
1591023043346071552,glasgow,77,84,LOC,0.9999
1591023045199765505,trinidad,17,25,LOC,0.9857
1591023046818922496,conservatives,16,29,MISC,0.8982
1591023051097137155,ukhsa,39,44,ORG,0.9369
1591023051097137155,uk,115,117,LOC,0.9992
1591023051222970368,ppe,79,82,MISC,0.5746
1591023052091162624,ebook,36,41,MISC,0.7685
1591023052091162624,paperback,43,52,MISC,0.7143
1591023052439322624,ukhsa,56,61,ORG,0.4029
1591023055765397504,farken mfs,0,10,ORG,0.4869
1591023059041148928,johnboweactor covid19,56,77,ORG,0.5174
1591023059041148928,tom,211,214,PER,0.4918
1591023059041148928,dick,217,221,PER,0.9206
1591023059041148928,harry,225,233,PER,0.5357
1591023060928237568,uk,15,17,LOC,0.8816
1591023075642032129,europe,25,31,LOC,0.998
1591023077957459969,rashford feeding kids,91,112,ORG,0.5543
1591023081514242049,australia,149,158,LOC,0.9895
1591023081514242049,covidkills,172,182,LOC,0.483
1591023091831820289,nhs,41,44,ORG,0.3093
1591023091831820289,covid,101,106,PER,0.8995
1591023098878656512,us department of veterans affairs,81,114,ORG,0.9266
1591023100040470528,grace karin,36,47,PER,0.5033
1591023109473472514,argos,127,132,ORG,0.9271
1591023110832402433,uk,15,17,LOC,0.8816
1591023120827273217,dawn,29,33,MISC,0.7253
1591023121179430912,algod,15,20,PER,0.6094
1591023124098985984,sainsbury’s,24,35,ORG,0.9686
1591023124098985984,sainsbury’s,228,239,ORG,0.8137
1591023126049361920,philhollowayesq desantis,1,25,PER,0.9892
1591023126049361920,trump,139,144,PER,0.7932
1591023126049361920,trump,149,154,PER,0.9762
1591023129840603136,nhs,134,137,ORG,0.5931
1591023132009459716,santuario madonna della corona,25,55,LOC,0.6717
1591023132009459716,sanctuary of the lady of the crown,57,91,LOC,0.8205
1591023132219158528,dhruv tatti,21,32,ORG,0.8157
1591023132219158528,statue of unity,80,95,ORG,0.7206
1591023132219158528,statue of unity,102,117,ORG,0.7629
1591023135767334913,cdc,84,87,ORG,0.8013
1591023137553936386,nancy pelosi,0,12,PER,0.9952
1591023137553936386,rips mccarthy,23,36,PER,0.8748
1591023143120171008,britain,30,37,LOC,0.9997
1591023143120171008,universal credit,65,81,ORG,0.6175
1591023146010046465,canadian navy,27,40,ORG,0.3976
1591023148543377408,sweden,61,67,LOC,0.9978
1591023148585332736,ukrain,132,138,LOC,0.9945
1591023150862684162,santa ana,90,99,LOC,0.9429
1591023150862684162,del mar,130,137,LOC,0.6123
1591023159092064257,allisonpearson my dad,22,43,MISC,0.6702
1591023159884521476,registration of canadians abroad,48,80,ORG,0.7173
1591023159884521476,canadians abroad,186,202,ORG,0.5518
1591023168558223361,st christine,41,54,ORG,0.7351
1591023171507204102,banerji &amp,68,80,ORG,0.5758
1591023171507204102,wadhwa,82,88,LOC,0.4669
1591023177400213508,boy george,1,11,PER,0.7022
1591023177400213508,hancock,154,161,PER,0.96
1591023177458937861,miller,11,17,PER,0.8466
1591023177458937861,royal national park,102,121,LOC,0.8682
1591023177458937861,nsw,123,126,LOC,0.9977
1591023180742680577,ire,13,16,ORG,0.4674
1591023180742680577,irish,22,27,MISC,0.9955
1591023180742680577,us-listed,40,49,MISC,0.9925
1591023183276433408,st christine,41,54,ORG,0.7351
1591023186518441985,matt,21,25,ORG,0.9377
1591023186753515520,brexidiotville,46,60,LOC,0.9394
1591023186753515520,us,114,116,LOC,0.9966
1591023186753515520,germany,118,125,LOC,0.9996
1591023186753515520,france,130,136,LOC,0.9999
1591023189542723587,sydney,55,61,LOC,0.9625
1591023190565945345,china,25,30,LOC,0.5185
1591023190565945345,guangzhou,45,54,LOC,0.9993
1591023190565945345,shanghai,81,89,LOC,0.9611
1591023190565945345,iphone,99,105,ORG,0.5047
1591023190565945345,beijin,130,136,LOC,0.5498
1591023193493766145,alberta court of appeal,16,39,ORG,0.9735
1591023194169053185,trump,43,48,ORG,0.5171
1591023194169053185,medicare,108,116,MISC,0.9987
1591023194169053185,biden,186,191,LOC,0.528
1591023194303238144,un,144,146,ORG,0.9353
1591023194303238144,wef &amp,148,156,ORG,0.7051
1591023194303238144,eu,158,160,ORG,0.9986
1591023195024683010,dhruv tatti,21,32,ORG,0.8157
1591023195024683010,statue of unity,80,95,ORG,0.7206
1591023195024683010,statue of unity,102,117,ORG,0.7629
1591023196106821633,pandemicfund,126,138,ORG,0.3264
1591023204059197440,barrington,52,62,LOC,0.8322
1591023206525112320,lauterbach,9,19,LOC,0.4161
1591023208693927936,capitol,29,36,LOC,0.4801
1591023208693927936,covid,89,94,MISC,0.6324
1591023208693927936,russia,96,102,LOC,0.982
1591023208693927936,bloviated orange asshole,111,135,MISC,0.7944
1591023211805691906,boston,54,60,LOC,0.9993
1591023214511144960,cdc,25,28,ORG,0.9924
1591023214511144960,cdc,115,118,ORG,0.9962
1591023216063320066,tory,131,135,MISC,0.4961
1591023216499126273,england,39,46,LOC,0.6643
1591023216499126273,cummings,102,110,PER,0.9989
1591023216499126273,boris,135,140,PER,0.9992
1591023224560947202,oliver twist,29,41,MISC,0.4294
1591023224560947202,vips,84,88,MISC,0.7523
1591023224560947202,party,97,102,ORG,0.427
1591023225118814208,kalyani,67,74,ORG,0.3172
1591023226830086146,hanie lyn gonato,33,49,PER,0.8831
1591023226830086146,multisystem inflammatory syndrome in children,72,117,MISC,0.9038
1591023226830086146,gjrvvdenlg,287,297,LOC,0.8883
1591023231619719173,cdc,84,87,ORG,0.7874
1591023231628365825,san francisco,53,66,LOC,0.7908
1591023231628365825,coinfolio,127,136,ORG,0.7692
1591023232366223361,rafael corona,0,13,PER,0.9285
1591023236371947521,"""united nations""",101,116,ORG,0.7582
1591023236371947521,unicef,136,142,ORG,0.9978
