Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1584700110604496896,fgranea,10,17,ORG,0.7811
1584700110604496896,graljsmvive,19,30,PER,0.844
1584700110604496896,lucmontagnier,68,81,PER,0.9999
1584700110604496896,sars-cov-2,187,197,MISC,0.9998
1584696269901279232,covid-19,39,47,MISC,0.9999
1584696285214691328,secretaría de salud,3,22,ORG,0.9999
1584696285214691328,morelos,49,56,LOC,1.0
1584696285214691328,covid-19,155,163,MISC,0.9998
1584696408174731264,tamaulipassalud,4,19,ORG,0.9947
1584696408174731264,cdvictoria tamaulipas,130,151,LOC,0.5215
1584696408174731264,sst,152,155,MISC,0.9757
1584696408174731264,nld,168,171,ORG,0.9602
1584696408174731264,reynosa,172,179,LOC,0.9952
1584696408174731264,matamoros,180,189,LOC,0.9999
1584696408174731264,tampico,190,197,LOC,0.9999
1584696408174731264,madero,198,204,LOC,0.9983
1584696408174731264,altamira,205,213,LOC,0.7224
1584696408174731264,mante,214,219,LOC,0.9811
1584696490198343680,rechazochileno,4,18,ORG,0.9997
1584696490198343680,giorgio jackson,44,59,PER,0.9999
1584696514064318466,delcyrodriguezv,4,19,PER,0.5118
1584696514064318466,gobierno bolivariano,28,48,ORG,0.9997
1584696514064318466,pdte,53,57,ORG,0.9975
1584696514064318466,nicolasmaduro,60,73,PER,0.9852
1584696681982873600,delcyrodriguezv,4,19,ORG,0.7144
1584696681982873600,coronavirus,116,127,MISC,1.0
1584697121449873408,juanzapico,4,14,PER,0.9966
1584697121449873408,antoniomautor,17,30,PER,0.9995
1584697121449873408,eta,113,116,ORG,1.0
1584697121449873408,podemos,122,129,ORG,0.9999
1584697161488683008,tucumán,0,7,LOC,1.0
1584697179582578688,bts,0,3,ORG,0.999
1584697179582578688,suga,5,9,ORG,0.9537
1584697179582578688,coronavirus,63,74,MISC,0.9998
1584697179582578688,suga,94,98,PER,0.9772
1584697219797557250,j,4,5,ORG,0.7747
1584697219797557250,bts,16,19,ORG,0.9998
1584697219797557250,suga,21,25,ORG,0.8126
1584697219797557250,coronavirus,79,90,MISC,0.9923
1584697219797557250,suga,110,114,LOC,0.8476
1584697220691263488,delcyrodriguezv,4,19,PER,0.7036
1584697220691263488,coronavirus,66,77,MISC,1.0
1584697413448540160,newtral,4,11,ORG,0.9995
1584697413448540160,europa,15,21,LOC,0.9995
1584697413448540160,ómicron,85,92,MISC,0.9999
1584697413448540160,bq1,94,98,MISC,0.9998
1584697413448540160,xbb,100,103,MISC,0.9999
1584697413448540160,ba2752,106,115,MISC,0.9998
1584697413448540160,bq1,118,122,MISC,0.9996
1584697467081461760,laydasansores,1,14,PER,0.9977
1584697483757658112,cnnee,4,9,ORG,1.0
1584697559544913920,digesaludfanb,4,17,ORG,0.9934
1584697599587545088,secretaría de salud,3,22,ORG,0.9999
1584697599587545088,morelos,49,56,LOC,1.0
1584697599587545088,covid-19,155,163,MISC,0.9999
1584697820350906369,delcyrodriguezv,4,19,ORG,0.3712
1584697820350906369,coronavirus,28,39,MISC,1.0
1584697820799385600,secretaría de salud del gobierno del estado de colima,3,56,ORG,0.999
1584697843209891841,rechazochileno,4,18,ORG,0.9997
1584697843209891841,giorgio jackson,44,59,PER,0.9999
1584697904010211328,giorgio jackson,36,51,PER,0.9999
1584697907818926080,europa,1,7,ORG,0.4951
1584697907818926080,o bq1,40,46,MISC,0.9997
1584697907818926080,newtral,67,74,ORG,0.9556
1584698423336652800,miradapf,4,12,ORG,0.9975
1584698443288571904,delcyrodriguezv,4,19,PER,0.5816
1584698443288571904,pdte,125,129,ORG,0.9999
1584698443288571904,nicolas,132,139,PER,0.9916
1584698466617655296,delcyrodriguezv,4,19,PER,0.5899
1584698466617655296,coronavirus,65,76,MISC,1.0
1584698511722889216,rechazochileno,1,15,ORG,0.9967
