Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1576800318062350336,bin laden,118,127,PER,0.8142
1576800318062350336,us,138,140,LOC,0.98
1576805917966102528,rand paul,33,42,PER,0.8809
1576805917966102528,ben carson,140,150,PER,0.9954
1576811993457041408,antivax,65,72,MISC,0.6451
1576812291588165633,twitter,88,95,ORG,0.6144
1576799203338194944,north korea,0,11,LOC,0.981
1576799203338194944,berlin,25,31,LOC,1.0
1576799203338194944,eu,62,64,ORG,0.9998
1576799203338194944,brussels,103,111,LOC,0.9999
1576799203338194944,nk news,135,142,ORG,0.9067
1576799203338194944,dprk,207,211,ORG,0.8602
1576799203757797376,india,50,55,LOC,0.9974
1576799205204508672,governors’ seminar,7,25,MISC,0.5112
1576799205204508672,adbannualmeeting,37,53,MISC,0.7244
1576799205204508672,secbendiokno,56,68,PER,0.5745
1576799205204508672,philippines,90,101,LOC,0.9967
1576799205938429952,cnn,1,4,ORG,0.4234
1576799205938429952,fauci,9,14,PER,0.9262
1576799205938429952,cnn,119,122,ORG,0.9928
1576799206894931971,cape town,72,81,LOC,0.9973
1576799206894931971,south africa,83,95,LOC,0.9975
1576799207876431873,amy jones travel,6,22,ORG,0.8712
1576799211676393474,healtheugene,3,15,ORG,0.5977
1576799211676393474,frontiershealth 2022,50,70,MISC,0.8082
1576799217556672512,democrats,48,57,MISC,0.9999
1576799218441760768,bea,24,27,ORG,0.4736
1576799218441760768,americans,42,51,MISC,0.9887
1576799219431899136,john fraser,24,35,PER,0.9967
1576799219431899136,univ queensland,37,53,LOC,0.7767
1576799219431899136,covid-19,106,114,MISC,0.732
1576799221113835520,eu,21,23,ORG,0.9756
1576799225102450688,khadijahsafari,215,229,MISC,0.6866
1576799225421045760,nyc,20,23,LOC,0.9907
1576799226725793792,tigray,15,21,LOC,0.9838
1576799226725793792,tigray,129,135,LOC,0.9246
1576799228482895873,acosta will desantis,45,65,ORG,0.4918
1576799230374518784,adi daero,60,69,LOC,0.9796
1576799230374518784,tigray,76,82,LOC,0.9986
1576799230374518784,ethiopia,84,92,LOC,0.9998
1576799230374518784,eritrean,104,112,MISC,0.9993
1576799234136817665,joe biden,24,33,PER,0.9849
1576799234136817665,joe biden,121,130,PER,0.9789
1576799241757872128,west indies,82,93,LOC,0.9621
1576799242462846976,adam,1,5,PER,0.917
1576799242462846976,creighton you,6,19,PER,0.6047
1576799242462846976,adam,42,46,PER,0.9962
1576799245037813760,nyc,56,59,LOC,0.9799
1576799249207275520,almas u din qazi,29,45,PER,0.8752
1576799249207275520,uk,112,116,LOC,0.9985
1576799250855661569,adam,1,5,PER,0.9478
1576799250855661569,creighton adam creighton,6,30,PER,0.8584
1576799251342168064,ed yong,44,51,PER,0.7375
1576799251342168064,us,119,121,LOC,0.9959
1576799255154434048,josepborrellf tigray,57,77,LOC,0.9072
1576799266344869889,josepborrellf tigray,60,80,LOC,0.9733
1576799267733110786,msm,11,14,ORG,0.8663
1576799268681023488,psyops,72,78,MISC,0.7204
1576799273714262017,unfilteredonfox,24,39,LOC,0.5092
1576799273714262017,timjgraham vienna,41,58,LOC,0.601
1576799273714262017,austria,59,66,LOC,0.8062
1576799273714262017,corona dictatorship,100,119,MISC,0.6755
1576799274926571520,ramon,13,18,PER,0.8688
1576799278143778816,gavin newsom,19,31,PER,0.838
1576799284048982016,american,72,80,MISC,0.9995
1576799286087495680,sweden,17,23,LOC,0.9993
1576799293918175232,asians,17,23,MISC,0.9892
1576799293918175232,bbc,35,38,ORG,0.8923
1576799293918175232,why bbc,84,91,MISC,0.7576
1576799293918175232,asian,104,109,MISC,0.9933
1576799295323648000,uk,5,7,LOC,0.9966
1576799297948950528,cdc,60,63,ORG,0.9976
1576799301606391808,ebola,40,45,MISC,0.7991
1576799302063886337,whomalaysia,25,36,LOC,0.3139
1576799302063886337,kkmputrajaya,103,115,MISC,0.6308
1576799307969097728,cdc,77,80,ORG,0.9978
1576799314617114624,jesus christ,143,155,MISC,0.4121
1576799316299067393,india,10,15,LOC,0.9216
1576799316299067393,india,73,78,LOC,0.9986
1576799324453089280,covid,70,75,ORG,0.3614
1576799324453089280,depriest,91,99,PER,0.8783
1576799324453089280,the epoch times,105,120,ORG,0.9812
1576799327548100608,santis,27,33,PER,0.7336
1576799327548100608,covid &amp,62,72,ORG,0.7536
1576799327644946432,adi daero,60,69,LOC,0.9796
1576799327644946432,tigray,76,82,LOC,0.9986
1576799327644946432,ethiopia,84,92,LOC,0.9998
1576799327644946432,eritrean,104,112,MISC,0.9993
1576799331474030592,fauci,16,21,PER,0.9784
1576799331474030592,us,74,76,LOC,0.9948
1576799333626048512,fauci,27,32,PER,0.9975
1576799333626048512,niaid,65,70,ORG,0.9827
1576799333626048512,peter dzask,101,112,PER,0.9395
1576799333626048512,ecohealth alliance,121,139,ORG,0.886
1576799334989189123,us,19,23,LOC,0.9911
1576799334989189123,mexico,28,34,LOC,0.9981
1576799334989189123,yahoo,102,107,ORG,0.9333
1576799340009467904,wef,33,36,ORG,0.5893
1576799340248453120,siri,19,23,PER,0.7813
1576799349501489152,pharma,118,124,ORG,0.7033
1576799349501489152,fda,138,141,ORG,0.9969
1576799349501489152,cdc,143,146,ORG,0.982
1576799349501489152,sm,157,159,ORG,0.8849
1576799349501489152,msm,161,164,ORG,0.8594
1576799349501489152,wef,166,169,ORG,0.9774
1576799351992623104,cambodia,139,147,LOC,0.53
1576799351992623104,cambodia,205,213,LOC,0.9991
1576799352680763393,germany,27,34,LOC,0.9996
1576799352680763393,german,58,64,MISC,0.9996
1576799353217626114,winston churchill,0,17,PER,0.969
1576799353217626114,america,37,44,LOC,0.999
1576799368283578369,fda,24,27,ORG,0.9989
1576799382451544065,pfizer,22,28,ORG,0.99
1576799382451544065,bourla,33,39,PER,0.9987
1576799382451544065,european parliament,95,114,ORG,0.9534
1576799382489378817,cdc,86,89,ORG,0.989
1576799382489378817,nih fauci hq,114,126,ORG,0.6458
1576799382489378817,moderna,129,136,ORG,0.7972
1576799383697657856,omicron,60,67,ORG,0.5643
1576799383697657856,brad hazard,108,119,PER,0.9977
1576799384439693312,biden,13,18,PER,0.9991
1576799388621451264,zero,35,39,MISC,0.6562
1576799390206861316,ecohealthnyc,86,98,PER,0.6697
1576799390206861316,peter daszak,103,115,PER,0.9982
1576799404673011713,death santis,71,83,PER,0.8931
1576799404673011713,coronaviru,129,139,MISC,0.5907
1576799410280796161,tb,259,261,MISC,0.9845
1576799421148188675,italy,33,38,LOC,0.8896
1576799421148188675,covid,60,65,ORG,0.856
1576799421148188675,marcello gemmato,89,105,PER,0.9989
1576799425908744192,nuremberg,62,71,LOC,0.9752
1576799440769519621,midas,36,41,PER,0.9362
1576799444284342272,chinese,60,67,MISC,0.9344
1576799444573437957,india,18,23,LOC,0.9992
1576799444842196993,fauci,14,19,PER,0.8912
1576799444842196993,niaid,22,27,ORG,0.5731
1576799444842196993,covid,112,117,ORG,0.4667
1576799446910001152,josepborrellf,55,68,LOC,0.8269
