Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1577101885990785025,joanne,52,58,PER,0.9181
1577101885990785025,malhotra,136,144,MISC,0.5388
1577101885990785025,peter mc etc,245,257,PER,0.7975
1577102939763736578,star wars,134,143,MISC,0.6722
1577102939763736578,ben shapiro,188,199,PER,0.9951
1577104823458988034,us,102,104,LOC,0.999
1577106078730309632,antivax death cult,0,18,ORG,0.5744
1577106078730309632,judas priest,31,43,PER,0.3686
1577106078730309632,"""shepherds bush empire""",51,73,ORG,0.7844
1577106647570604032,andrew wakefield,26,42,PER,0.9927
1577106647570604032,aap,136,139,ORG,0.9995
1577106647570604032,wakefield,161,170,ORG,0.4837
1577106647570604032,aap,191,194,ORG,0.9995
1577106647570604032,aap,285,288,ORG,0.9987
1577108104483045377,werewolf 5e,53,64,MISC,0.934
1577108104483045377,paradox,84,91,PER,0.712
1577109407137091585,ny,217,219,LOC,0.5681
1577109685144281089,josheberley do all the,1,23,MISC,0.8495
1577109685144281089,trump,112,117,ORG,0.3019
1577110633425666048,sheila gunn reid,38,54,PER,0.9928
1577110633425666048,crown,95,100,PER,0.6825
1577111191389732864,werewolf 5e,53,64,MISC,0.934
1577111191389732864,paradox,84,91,PER,0.712
1577111478628278272,quebec,179,185,LOC,0.9948
1577113413896937472,fox news,62,70,ORG,0.9572
1577113995852795904,werewolf 5e,53,64,MISC,0.934
1577113995852795904,paradox,84,91,PER,0.712
1577101192538517504,quebecers,61,70,MISC,0.9999
1577101192538517504,covid,119,124,ORG,0.389
1577101192915582976,cdc,53,56,ORG,0.9943
1577101192915582976,emory,64,69,LOC,0.8558
1577101193150537728,san quentin,0,11,LOC,0.5035
1577101193754681344,fresno greek fest,24,41,MISC,0.5426
1577101193754681344,ramon castaños,189,203,PER,0.91
1577101193754681344,carlos rene castro,210,228,PER,0.8425
1577101194702782465,korys,96,101,MISC,0.7061
1577101195243839488,quebecers,61,70,MISC,0.9999
1577101195243839488,covid,119,124,ORG,0.389
1577101196644458501,amazon connect,239,254,ORG,0.858
1577101197126692864,michigan,87,95,LOC,0.9929
1577101197588123648,cdc,53,56,ORG,0.9943
1577101197588123648,emory,64,69,LOC,0.8558
1577101199752724480,radical reflections,29,48,MISC,0.614
1577101199752724480,"""mia mingus""",108,119,ORG,0.5705
1577101199752724480,abled su,131,139,ORG,0.3033
1577101405797908481,ottawa bridge,54,67,LOC,0.5623
1577101405797908481,trudeaumustgo  canada,95,116,LOC,0.663
1577101406091104257,"""cernovich dont""",1,16,MISC,0.9331
1577101407559520258,rasmussen,10,19,PER,0.8198
1577101408385781760,ringo starr,51,62,PER,0.9926
1577101408385781760,covid,67,72,PER,0.9986
1577101408385781760,ringo,109,114,PER,0.9988
1577101412109938689,taiwan,0,6,LOC,0.9973
1577101412109938689,one-china principle,16,35,MISC,0.6538
1577101412109938689,chinese,102,109,MISC,0.6134
1577101412109938689,scott l kastner,121,137,PER,0.997
1577101412109938689,guan wang,139,148,PER,0.9962
1577101412109938689,margaret m pearson,150,169,PER,0.9902
1577101412109938689,laura phillips-alvarez,171,193,PER,0.9979
1577101412109938689,joseph yinusa,195,208,PER,0.9909
1577101412441333762,aaar2022,55,63,MISC,0.7199
1577101412441333762,n95s,98,102,MISC,0.6583
1577101412873273346,ecohealthnyc,86,98,PER,0.6697
1577101412873273346,peter daszak,103,115,PER,0.9982
1577101415327338496,ffs,21,24,ORG,0.7013
1577101415327338496,tsb,61,64,ORG,0.9457
1577101415750815747,waterford!,62,72,ORG,0.6058
1577101416115490817,nobel prize,12,23,MISC,0.979
1577101417981935616,covid,84,89,PER,0.9966
1577101419965870080,nrc,1,4,ORG,0.9991
1577101419965870080,datuk dr hartini zainuddin,141,167,PER,0.8772
1577101419965870080,national recovery council,169,194,ORG,0.8929
1577101419965870080,nrc,196,199,ORG,0.9999
