Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1577798918397648896,cdc,22,25,ORG,0.9953
1577798918397648896,vsafe,51,56,MISC,0.5731
1577799322636271619,ukrainians,110,120,MISC,0.999
1577801167073075201,twitter,75,82,MISC,0.5812
1577801357893177344,antivax,69,76,MISC,0.474
1577802508529012737,rnc,13,16,ORG,0.9461
1577808778514382848,sammy,13,18,PER,0.9984
1577808778514382848,eddie,109,114,PER,0.9455
1577808778514382848,andrade,123,130,PER,0.9948
1577809463679094785,ukraine,32,39,LOC,0.98
1577809463679094785,russia,62,68,LOC,0.9654
1577809463679094785,russia,111,117,LOC,0.9995
1577809463679094785,west,150,154,LOC,0.5304
1577809463679094785,pro-lgbt,256,264,MISC,0.6888
1577809463679094785,russia,309,315,LOC,0.9994
1577795769771384835,alfred deakin,54,67,PER,0.9138
1577795769771384835,catherine bennett,78,95,PER,0.9976
1577795770031525891,australia,127,136,LOC,0.9519
1577795770367049731,justin,1,7,LOC,0.4196
1577795772091076608,americans,93,102,MISC,0.9851
1577795772162228225,msnbc,4,9,ORG,0.7561
1577795772162228225,americans,11,20,MISC,0.8438
1577795773135200256,ama,0,3,ORG,0.9984
1577795773135200256,andrea garcia,61,74,PER,0.9909
1577795773135200256,jd,76,78,ORG,0.3658
1577795773135200256,mph,80,83,ORG,0.334
1577795773135200256,cdc,114,117,ORG,0.9458
1577795774238568448,barry bonds,0,11,PER,0.987
1577795774238568448,home run,46,54,ORG,0.6532
1577795774238568448,mlb,84,87,ORG,0.9145
1577795774238568448,mlb,126,129,ORG,0.9973
1577795775341465602,carl grimes,0,11,PER,0.8641
1577795775341465602,zombie apocalypse atlanta camp,75,105,ORG,0.8129
1577795775341465602,georgia cdc survivor,107,127,ORG,0.7532
1577795775341465602,greene farm survivor,129,149,ORG,0.8098
1577795775341465602,both prison sieges survivor,151,178,ORG,0.7937
1577795775341465602,terminus survivor,180,197,ORG,0.7245
1577795775341465602,wolf siege survivor team grimes chandler riggs,199,245,ORG,0.6507
1577795775685443584,ama,21,24,ORG,0.9967
1577795775685443584,medicine and public health,54,80,ORG,0.9213
1577795775685443584,andrea garcia,82,95,PER,0.9939
1577795775685443584,jd,97,99,ORG,0.5478
1577795775685443584,mph,101,104,ORG,0.6516
1577795775685443584,cdc,135,138,ORG,0.9913
