Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1587474547434917888,salud,31,36,MISC,0.9999
1587474547434917888,hugo lópez-gatell,38,55,PER,0.9999
1587474547434917888,covid-19,124,132,MISC,0.9998
1587474547564945408,covid-19,13,21,MISC,0.9999
1587474547564945408,covid-19,42,50,MISC,0.9999
1587474547564945408,seguridad social,145,161,MISC,0.9998
1587474547564945408,unigssmáscercadeti,163,181,MISC,0.9077
1587474547640508416,coahuila,67,75,LOC,1.0
1587474548227612674,iglesia,17,24,ORG,0.9999
1587474548227612674,covid19,51,58,PER,0.9999
1587474548336779266,tuisternoticias,4,19,ORG,0.9644
1587474548336779266,gaelgarciab,28,39,PER,0.6701
1587474548336779266,cdmx,79,83,LOC,0.9998
1587474548336779266,m_ebrard,97,105,PER,0.9917
1587474548336779266,claudiashein,111,123,PER,0.9938
1587474549741854721,covid-19,56,64,MISC,0.9999
1587474549741854721,covid-19,118,126,MISC,0.9999
1587474549741854721,covid-19,182,190,MISC,0.9999
1587474550530326529,🇮🇹,0,2,LOC,0.9918
1587474550530326529,ministro de salud de meloni,14,41,PER,0.9722
1587474550530326529,covid,109,114,MISC,0.9998
1587474550949748736,cucuta vacuans,0,14,MISC,0.9916
1587474550949748736,plan de vacunación,79,97,MISC,0.9999
1587474551344095236,c-la mancha,70,81,LOC,0.9999
1587474551344095236,gobie,134,139,MISC,0.9743
1587474551356751872,gobierno ayuso,41,55,ORG,0.9998
1587474551356751872,protocolo,66,75,MISC,0.9999
1587474551364984832,esnuestraamérica,220,236,MISC,0.4838
1587474551683833858,castilla y león,70,85,LOC,0.9994
1587474553130741760,entérate,0,8,LOC,0.9695
1587474553130741760,covid-19,176,184,MISC,0.9999
1587474554271813634,covid19,36,43,MISC,0.9999
1587474555840233474,envideo,0,7,MISC,0.496
1587474555840233474,covid19,23,30,MISC,0.9998
1587474556377251846,duskull,91,98,PER,0.9996
1587474556377251846,cráneo monumental,154,171,MISC,0.9788
1587474556377251846,pokémon go,175,185,MISC,0.9986
1587474556377251846,cdmx,189,193,LOC,0.9999
1587474556377251846,pokémongodíademuertos,203,224,MISC,0.5468
1587474556377251846,investigación temporal,240,262,MISC,0.9999
1587474558889693186,pao,4,7,PER,0.9078
1587474558889693186,corona capital,51,65,ORG,0.9999
1587474560475189248,gobierno ayuso,41,55,ORG,0.9998
1587474560475189248,protocolo,66,75,MISC,0.9999
1587474562664566786,españa,71,77,LOC,1.0
1587474564203913217,leo díaz,19,27,PER,0.9999
1587474564203913217,carrasdown,41,51,PER,1.0
1587474564669267971,india,40,45,LOC,0.8385
1587474564669267971,china,48,53,LOC,0.6333
1587474564669267971,covid19,108,115,MISC,0.9999
1587474568792383492,lineup de,24,33,MISC,0.7395
1587474568792383492,pal’ norte,34,44,MISC,0.88
1587474568792383492,corona capital,110,124,LOC,0.9865
1587474573100032001,guerra1316,4,14,ORG,0.9822
1587474573100032001,covid-19,47,55,MISC,0.9998
1587474573100032001,esnuestraamérica,91,107,MISC,0.7171
1587474573100032001,somospueblosdepaz,108,125,MISC,0.7237
1587474577835294721,veronicaressia,4,18,PER,0.4697
1587474578066096132,méxico,0,6,LOC,0.9926
1587474578066096132,covid-19,50,58,MISC,0.9999
1587474578066096132,lópez-gatell,60,72,PER,0.9999
1587474583745077250,gobierno ayuso,41,55,ORG,0.9998
1587474583745077250,protocolo,66,75,MISC,0.9999
1587474598425157632,6desurccs,4,13,ORG,0.8863
1587474598425157632,covid-19,46,54,MISC,0.9998
1587474598425157632,esnuestraamérica,90,106,MISC,0.6992
1587474598425157632,somospueblosdepaz,107,124,MISC,0.9431
1587474598425157632,pueblosun,125,134,MISC,0.9225
1587474600719417345,elhigadodmarita,4,19,PER,0.9749
1587474600719417345,tik toks,128,136,MISC,0.9994
1587474605433884674,vicevenezuela,4,17,ORG,0.9992
1587474605433884674,envideo,19,26,MISC,0.9973
1587474605433884674,covid19,42,49,MISC,0.9999
1587474606075559936,yesnicksearcy,4,17,PER,0.9375
1587474606075559936,dloesch,32,39,PER,0.7436
1587474606092390402,gobierno ayuso,41,55,ORG,0.9998
