Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1594707215335555072,coronavirus,73,84,MISC,1.0
1594707219869827072,araguaney,4,13,PER,0.9869
1594707219869827072,sri,14,17,ORG,0.9982
1594707219869827072,covid19,41,48,MISC,0.9998
1594707219869827072,ómicron,58,65,MISC,0.9995
1594707259849842690,angelguerra1978,4,19,PER,0.8245
1594707259849842690,vice,24,28,MISC,0.7299
1594707259849842690,díaz,82,86,PER,0.9998
1594707306083762176,coronavirus covid19,36,55,MISC,0.9999
1594707351768268800,covid-19,38,46,MISC,0.9999
1594707369703145472,estados unidos,25,39,ORG,0.9994
1594707416104697857,cdilaa,4,10,ORG,0.9998
1594707416104697857,covid19,34,41,MISC,0.9997
1594707416104697857,ómicron,78,85,MISC,0.9993
1594707455136927751,cdibrisasturumo,4,19,ORG,0.9995
1594707455136927751,covid19,43,50,MISC,0.9994
1594707492558307329,msalnacion,4,14,ORG,0.7933
1594707492558307329,covid-19,54,62,MISC,0.9999
1594707506156150785,araguaney,4,13,PER,0.9869
1594707506156150785,sri,14,17,ORG,0.9982
1594707506156150785,covid19,41,48,MISC,0.9998
1594707506156150785,ómicron,58,65,MISC,0.9995
1594707573181227008,estados unidos,25,39,ORG,0.9994
1594707659218976769,msalnacion,4,14,ORG,0.7933
1594707659218976769,covid-19,54,62,MISC,0.9999
1594707724100833281,covid19,11,18,MISC,0.9998
1594707724100833281,mexico,22,28,LOC,1.0
1594707755113541639,cdilaa,4,10,ORG,0.9998
1594707755113541639,covid19,34,41,MISC,0.9962
1594707755113541639,ómicron,91,98,MISC,0.9997
1594707847400640516,coronavirus,20,31,MISC,0.9999
1594707889326784512,estados unidos,25,39,ORG,0.9994
1594707898516520963,araguaney,4,13,PER,0.9985
1594707898516520963,sri,14,17,ORG,0.9989
1594707898516520963,tipsdeprevencion,19,35,MISC,0.4836
1594707898516520963,covid19,41,48,MISC,0.9998
1594707898516520963,ómicron,77,84,MISC,0.9705
1594707932498780161,cdilaa,4,10,ORG,0.9998
1594707932498780161,covid19,34,41,MISC,0.9996
1594707932498780161,covid,64,69,MISC,0.9997
1594707933807394816,cdilaa,4,10,ORG,0.9999
1594707933807394816,covid19,34,41,MISC,0.9998
1594707933807394816,ómicron,94,101,MISC,0.9999
1594707982612299776,cdilaa,4,10,ORG,0.9999
1594707982612299776,tipsdeprevencion,12,28,MISC,0.665
1594707982612299776,covid19,34,42,MISC,0.9957
1594708048794329089,sistema nacional de salud,116,141,MISC,0.6456
1594708048794329089,atención primaria,162,179,MISC,0.9539
1594708090586292225,bodeguitaithur,4,18,PER,0.8702
1594708090586292225,bodeguita,48,57,PER,0.9995
1594708187323711489,cdilaa,4,10,ORG,0.9999
1594708187323711489,covid19,34,41,MISC,0.948
1594708228587360256,msalnacion,4,14,ORG,0.7933
1594708228587360256,covid-19,54,62,MISC,0.9999
1594708384871337989,coronavirus,20,31,MISC,0.9999
1594708414130692100,cdibrisasturumo,4,19,ORG,0.9989
1594708414130692100,covid19,43,50,MISC,0.9998
1594708414130692100,ómicron,79,86,MISC,0.6655
1594708522507407361,marruecos,21,30,LOC,0.9999
1594708522507407361,coronavirus,31,42,MISC,0.9999
1594708635577352194,zigoraldama,4,15,ORG,0.5562
1594708635577352194,china,17,22,LOC,0.9999
1594708657832398849,amnistiamadrid,4,18,ORG,0.9908
1594708657832398849,sis,136,139,MISC,0.9898
1594708731518160896,covid19,0,7,MISC,0.9577
1594708731518160896,coronavirus,37,48,MISC,1.0
1594708731518160896,atacama,87,94,LOC,1.0
1594708769493045248,covid-19,13,21,MISC,0.9999
1594708829081575427,estados unidos,25,39,ORG,0.9994
1594708857732857859,drdietrich kleinhart,19,40,PER,0.9998
1594708857732857859,n-acetil-cisteina,88,105,MISC,0.9924
1594708868604776448,ahora nicaragua,0,15,ORG,0.9959
1594708868604776448,barrio carlos marx,37,55,LOC,0.9999
1594708868604776448,managua,59,66,LOC,0.9998
1594708868604776448,coronavirus,107,118,MISC,0.9999
1594708868604776448,ministerio de salud,186,205,ORG,0.9999
1594708942890098688,cdibrisasturumo,4,19,ORG,0.9954
1594708942890098688,covid19,43,50,MISC,0.9997
1594708942890098688,ómicron,87,94,MISC,0.9994
1594709054815076353,meganoticiascl,4,18,ORG,0.7996
1594709054815076353,covid-19,33,41,MISC,0.9999
1594709102067912707,msalnacion,4,14,ORG,0.7933
1594709102067912707,covid-19,54,62,MISC,0.9999
1594709397070311425,estados unidos,25,39,ORG,0.9994
1594709408579452930,msalnacion,4,14,ORG,0.7933
