Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1607617314169491458,amnistiaespana,4,18,ORG,0.8922
1607617314169491458,maría,25,30,PER,0.9962
1607617415978053633,argentina,87,96,LOC,1.0
1607617415978053633,ministerio de salud,110,129,ORG,0.8766
1607617470256549890,miasalavedra,1,13,PER,0.9975
1607617470256549890,epinternacional,15,30,ORG,0.9998
1607617470256549890,long covid,58,68,MISC,0.9998
1607617470256549890,catarro mild,163,175,MISC,0.9998
1607617470256549890,siensia de hispanistán,198,220,MISC,0.9994
1607617642176593921,argentina,87,96,LOC,1.0
1607617642176593921,ministerio de salud,110,129,ORG,0.8883
1607617924499476480,drpacomoreno1,4,17,PER,0.9995
1607617924499476480,china,22,27,LOC,0.9993
1607618216444018688,msequeyro,4,13,PER,0.5054
1607618412427227139,comisión nacional de salud de china,3,38,ORG,0.9999
1607618915617673218,espartacosoy,4,16,PER,0.3589
1607618915617673218,nieves concostrina,19,37,PER,0.9999
1607618915617673218,españa,43,49,LOC,1.0
1607618915617673218,iglesia,69,76,ORG,0.9999
1607619738489999361,drpacomoreno1,4,17,PER,0.9995
1607619738489999361,china,22,27,LOC,0.9993
1607619901144834050,espartacosoy,4,16,PER,0.3589
1607619901144834050,nieves concostrina,19,37,PER,0.9999
1607619901144834050,españa,43,49,LOC,1.0
1607619901144834050,iglesia,69,76,ORG,0.9999
1607620006044467200,marianabuenom,1,14,PER,0.9996
1607620006044467200,2001,97,101,MISC,0.9999
1607620006044467200,trade center,107,119,MISC,0.9999
1607620006044467200,division celular,169,185,MISC,0.999
1607620148822966272,jalisco,8,15,ORG,0.9457
1607620429996236800,marianabuenom,1,14,PER,0.9997
1607620446052093953,drpacomoreno1,4,17,PER,0.9995
1607620446052093953,china,22,27,LOC,0.9993
1607620681096626178,coronavirus,0,11,MISC,0.9998
1607620681096626178,berisso,99,106,MISC,0.6687
1607620804925165568,tribunavigila,4,17,ORG,0.9144
1607620804925165568,covid19 coronavirus,67,86,MISC,0.9999
1607620804925165568,puebla,93,99,LOC,1.0
1607621571564417026,espartacosoy,4,16,PER,0.3589
1607621571564417026,nieves concostrina,19,37,PER,0.9999
1607621571564417026,españa,43,49,LOC,1.0
1607621571564417026,iglesia,69,76,ORG,0.9999
1607622114437201920,drpacomoreno1,4,17,PER,0.9995
1607622114437201920,china,22,27,LOC,0.9993
1607622228933513221,buenrolloreturn,1,16,MISC,0.6396
1607622761924419592,sars-cov-2,40,50,MISC,0.9996
1607622761924419592,china,72,77,LOC,0.9999
1607622761924419592,covid,79,84,MISC,0.977
1607623527980482561,secretaría de salud del gobierno del estado de colima,21,74,ORG,0.999
1607623751520382976,consalud,59,67,ORG,0.9996
1607624180547325952,ssm,4,7,ORG,0.9999
1607624180547325952,morelos,8,15,LOC,1.0
1607624180547325952,morelos,39,46,LOC,1.0
1607624231201964033,gisela,11,17,PER,0.9899
1607624231201964033,flor,30,34,PER,0.949
1607624231201964033,flor,62,66,PER,0.9455
1607624231201964033,gisela,77,83,PER,0.9923
1607624231201964033,flor,169,173,PER,0.9831
1607624231201964033,gisela,176,182,PER,0.9959
1607624231201964033,gisela,183,189,PER,0.9947
1607624231201964033,flor de j,192,201,PER,0.9609
1607624231201964033,jovani grande jovani vazquez,204,232,PER,0.9991
1607624979608117248,drpacomoreno1,18,31,PER,0.9997
1607624979608117248,coronavirus,97,108,MISC,1.0
1607625065054752770,chenpingmfa,4,15,ORG,0.7523
1607625065054752770,coronavirus disease 2019,17,41,MISC,0.9954
1607625065054752770,covid-19,43,51,MISC,0.9994
1607625065054752770,nuevo-coronavirus neumonía,89,115,MISC,0.9999
1607625146122272769,buenrolloreturn,4,19,MISC,0.5099
1607625146122272769,google,35,41,MISC,0.986
1607625802853810177,solucionsalina,4,18,ORG,0.2462
1607625802853810177,nieves concostrina,20,38,PER,0.9999
1607625802853810177,españa,44,50,LOC,1.0
1607625802853810177,iglesia,70,77,ORG,0.9998
1607625841822863360,juan carlos,0,11,PER,0.9999
1607625841822863360,nieves concostrina,13,31,PER,0.9999
1607625841822863360,españa,37,43,LOC,1.0
1607625841822863360,iglesia,63,70,ORG,0.9999
1607625841822863360,público,136,143,ORG,0.9999
1607625940896473089,drpacomoreno1,4,17,PER,0.9995
1607625940896473089,china,22,27,LOC,0.9993
1607626403775713285,latinus_us,4,14,ORG,0.5086
1607626403775713285,slp,16,19,ORG,0.9999
1607626403775713285,covid19,91,98,MISC,0.9998
1607626403775713285,coronavirus latinus informaciónpara,100,135,MISC,0.9588
1607626446024974336,espartacosoy,4,16,PER,0.3589
1607626446024974336,nieves concostrina,19,37,PER,0.9999
1607626446024974336,españa,43,49,LOC,1.0
1607626446024974336,iglesia,69,76,ORG,0.9999
1607626546642309121,angeldebritook,4,18,ORG,0.6769
1607626546642309121,marian farjat,38,51,PER,0.9999
1607626546642309121,coronavirus,116,127,MISC,1.0
1607626608432611330,drpacomoreno1,4,17,PER,0.9995
1607626608432611330,china,22,27,LOC,0.9993
1607626726317621250,anamariferb,4,15,ORG,0.7007
1607626726317621250,darpa,20,25,ORG,1.0
1607626726317621250,covid,76,81,MISC,0.9998
1607626789450399744,mspuruguay,4,14,ORG,0.9989
1607626789450399744,covidー19,51,59,MISC,0.9999
1607626789450399744,uruguay,63,70,LOC,1.0
1607627122025336836,chenpingmfa,4,15,ORG,0.7523
1607627122025336836,coronavirus disease 2019,17,41,MISC,0.9954
1607627122025336836,covid-19,43,51,MISC,0.9994
1607627122025336836,nuevo-coronavirus neumonía,89,115,MISC,0.9999
1607627185761955840,idiazaquso,4,14,PER,0.9973
1607627723463340034,drpacomoreno1,4,17,PER,0.9995
1607627723463340034,china,22,27,LOC,0.9993
1607628744331608064,diosovdemonios,4,18,PER,0.9901
1607629017745883136,solucionsalina,4,18,ORG,0.2462
1607629017745883136,nieves concostrina,20,38,PER,0.9999
1607629017745883136,españa,44,50,LOC,1.0
1607629017745883136,iglesia,70,77,ORG,0.9998
1607629256254709762,diosovdemonios,4,18,PER,0.9901
1607629282804731904,msequeyro,4,13,PER,0.5054
1607629356385406976,españa,0,6,LOC,1.0
1607630242637561856,china,0,5,LOC,0.9995
1607630242637561856,covid-19,8,16,MISC,0.9996
1607630242637561856,coronavirus,19,30,MISC,0.9997
1607630242637561856,oms,33,36,ORG,0.9998
1607630242637561856,covid-19,78,86,MISC,0.9997
1607630242637561856,china,90,95,LOC,0.9999
1607630563761950722,anamariferb,4,15,ORG,0.7007
1607630563761950722,darpa,20,25,ORG,1.0
1607630563761950722,covid,76,81,MISC,0.9998
1607630936275058688,franco60renzo,4,17,PER,0.977
1607630936275058688,coronavirus,107,118,MISC,1.0
1607631336541655040,el_universal_mx,4,19,ORG,0.9696
1607631336541655040,covid-19,82,90,MISC,0.9999
1607631745356124164,latinus_us,4,14,ORG,0.5086
1607631745356124164,slp,16,19,ORG,0.9999
1607631745356124164,covid19,91,98,MISC,0.9998
1607631745356124164,coronavirus latinus informaciónpara,100,135,MISC,0.9588
1607618530970832896,gobierno ayuso,43,57,ORG,0.9998
1607618530970832896,protocolo,68,77,MISC,0.9999
1607618547143909376,gobierno ayuso,43,57,ORG,0.9998
1607618547143909376,protocolo,68,77,MISC,0.9999
1607618547974557697,luisoliverio,4,16,PER,0.996
1607618547974557697,covid-19,69,77,MISC,0.9998
1607618581566742528,virginiaolmedo,4,18,ORG,0.7032
1607618581566742528,estados unidos,99,113,LOC,0.9994
1607618595961606144,paoquintal,1,11,MISC,0.4075
1607618604840763394,edysmol,4,11,ORG,0.9978
1607618604840763394,pri,77,80,ORG,0.9999
1607618604840763394,amlo,97,101,PER,0.9994
