Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1600475210410561537,covid-19,105,113,MISC,0.9999
1600475211299782657,covid-19,122,130,MISC,0.9999
1600475211299782657,venezuelaindestructible,132,155,MISC,0.9985
1600475211299782657,somosinass,156,166,MISC,0.6264
1600475211299782657,lafamiliaqueprotege,167,186,ORG,0.9995
1600475211299782657,nicolasmaduro,188,201,ORG,0.933
1600475211299782657,magally,203,210,ORG,0.744
1600475211299782657,vmsfelicidad,217,229,ORG,0.9791
1600475211299782657,vicesocialt,231,242,ORG,0.5411
1600475212205604866,covid-19,2,10,MISC,0.9844
1600475212205604866,del infierno´,22,35,MISC,0.9996
1600475212205604866,méxico,47,53,LOC,1.0
1600475212205604866,edomex,73,79,ORG,0.9511
1600475212205604866,cdmx,82,86,LOC,0.9997
1600475214281814016,mariolysosap,4,16,PER,0.9997
1600475214281814016,covi,135,139,MISC,0.9994
1600475214575329280,salud,2,7,MISC,0.9011
1600475214575329280,ec,8,10,ORG,0.9981
1600475214575329280,covid19,59,66,MISC,0.9999
1600475214575329280,loja,71,75,LOC,1.0
1600475216324411393,covid19,98,105,MISC,0.9999
1600475216324411393,nobajemoslaguardia,107,125,MISC,0.9979
1600475216785952769,tomanota,0,8,MISC,0.5936
1600475216785952769,gobierno bolivariano,15,35,ORG,0.9999
1600475216785952769,plan de inmunización masivo,108,135,MISC,0.9999
1600475216785952769,covid19,223,230,MISC,0.9998
1600475216861339649,buenosdiaspuebla,0,16,ORG,0.9997
1600475216861339649,puebla,20,26,LOC,1.0
1600475216861339649,covid19,63,70,MISC,0.9997
1600475216861339649,saludgobpue,84,95,ORG,0.9996
1600475216861339649,jantoniomtzga,97,110,PER,0.9206
1600475216970334208,china,0,5,ORG,0.9987
1600475216987111424,maryfernando,1,13,PER,0.9725
1600475216987111424,canada,29,35,LOC,1.0
1600475217029001218,executive summit himss event,6,34,MISC,0.9916
1600475217029001218,covid19,113,120,MISC,0.9999
1600475219012898816,mmarrerocruz,4,16,PER,0.8688
1600475219012898816,cuba,18,22,LOC,0.9996
1600475219012898816,covid19,49,56,MISC,0.9999
1600475219012898816,dengue,92,98,MISC,0.9999
1600475219600162818,fedri88,4,11,PER,0.5482
1600475219600162818,cádiz,52,57,LOC,1.0
1600475220988526594,china,32,37,LOC,1.0
1600475220988526594,tiananmen,112,121,LOC,0.9968
1600475221852508161,área de salud de lanzarote,13,39,ORG,0.9393
1600475221852508161,ii jornadas iberoamericanas de covid-19,56,95,MISC,0.9998
1600475221852508161,salud pública,98,111,MISC,0.9999
