Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1600143021084794880,ca ag rob bonta,68,83,ORG,0.4955
1600143021084794880,osteopathic medical board of california over ca,86,133,ORG,0.5746
1600143021936640001,highe,134,139,PER,0.8488
1600143022368227328,pfizer,17,23,ORG,0.8037
1600143022368227328,uk,77,79,LOC,0.9992
1600143022582210561,unmask the facts,0,16,MISC,0.8179
1600143022959861763,buckeye forest,70,84,LOC,0.5103
1600143022959861763,jackson,88,95,LOC,0.8465
1600143023035162624,"""biobotanalytics nationwid""",113,139,MISC,0.7302
1600143023181963264,americans,0,9,MISC,0.9931
1600143023374901248,belleville general hospital,108,135,LOC,0.8347
1600143023484051456,canadians,5,14,MISC,0.9995
1600143023622406144,bethel,11,17,LOC,0.7426
1600143023622406144,california,47,57,LOC,0.9997
1600143023622406144,bethel music,108,120,ORG,0.548
1600143023622406144,sean feucht,134,145,PER,0.9948
1600143023622406144,covid,184,189,MISC,0.8081
1600143023622406144,redding city council,234,254,ORG,0.7593
1600143023844769792,america,80,87,LOC,0.9981
1600143023844769792,covid,145,150,MISC,0.7642
1600143023844769792,rsv,152,155,MISC,0.9665
1600143023844769792,hfm,157,160,MISC,0.9853
1600143023844769792,h1n1,166,170,MISC,0.7878
1600143024373518336,americans,12,21,MISC,0.9901
1600143024662622209,national alliance for public charter schools,65,109,ORG,0.9769
1600143024708780032,washington,19,29,LOC,0.9851
1600143024730046465,np,166,168,ORG,0.3165
1600143024876503042,judy mikovits,91,104,PER,0.9984
1600143024876503042,phd &amp,106,114,ORG,0.8269
1600143024876503042,tracey stroup,119,132,PER,0.9952
1600143024876503042,nd,134,136,ORG,0.4641
1600143025019228162,affordablehousing,37,54,MISC,0.7325
1600143025019228162,americans,131,140,MISC,0.9912
1600143025019228162,naturalhazards,174,188,MISC,0.876
1600143025019228162,migrationpatterns,213,230,MISC,0.8717
1600143025019228162,housingmarket,255,268,MISC,0.7709
1600143025266565120,united states,36,49,LOC,0.994
1600143025266565120,covid,65,70,MISC,0.917
1600143025396940800,china,71,76,LOC,0.9954
1600143025396940800,chinese students are at the forefront of anti-lockdown protes,78,139,MISC,0.6889
1600143025514205184,china,0,5,LOC,1.0
1600143025514205184,african,135,142,MISC,0.9758
1600143025954594816,lima city council,0,17,ORG,0.9714
1600143025954594816,council chambers,98,114,ORG,0.3991
1600143026076102656,mccullough,20,30,PER,0.9799
1600143026076102656,covid va,131,139,LOC,0.4611
1600143026386620419,uber,19,23,ORG,0.8061
1600143026386620419,lyft,96,100,ORG,0.9798
1600143026386620419,uber,141,145,ORG,0.9937
1600143026386620419,united states safety report,166,193,ORG,0.953
1600143026856153088,lisa lee,56,64,PER,0.9977
1600143026856153088,theatlantic,121,132,MISC,0.8217
1600143026856382466,britain,0,7,LOC,1.0
1600143026856382466,pfizer,51,57,ORG,0.4612
1600143026948481025,cdc,24,27,ORG,0.5028
1600143027602800641,dominiquetaegon strep a,1,24,MISC,0.9415
1600143027875430401,white house,155,166,LOC,0.954
1600143027875430401,fda,168,171,ORG,0.9964
1600143027875430401,cdc,173,176,ORG,0.9904
1600143027875430401,msm,178,181,ORG,0.9353
1600143028177338368,national influenza vaccination week,1,36,MISC,0.8221
1600143028374499328,pfizer,119,125,ORG,0.9885
1600143028374499328,us,144,146,LOC,0.9686
1600143028374499328,fda,147,150,ORG,0.9992
1600143028923953153,mgbhealthplan,100,113,ORG,0.5241
1600143028923953153,lyra health,129,140,ORG,0.9493
1600143029037408257,cdc,65,68,ORG,0.9945
1600143029037408257,united states,147,160,LOC,0.9991
1600143029058166788,thelancetinfdis,29,44,MISC,0.8664
1600143029058166788,attapeu province,176,192,LOC,0.8535
1600143029058166788,laos,194,198,LOC,0.998
1600143029112692738,player,11,17,PER,0.9972
1600143029112692738,cantilever park,26,41,LOC,0.819
1600143029112692738,covid-19,145,153,MISC,0.8017
1600143029112692738,chairmanwtfc,166,178,ORG,0.9574
1600143029112692738,yellows,224,231,MISC,0.7068
1600143029305630720,chickenpox get shingles,22,45,MISC,0.6957
1600143029305630720,postherpeticneuralgia,79,100,MISC,0.7329
1600143029515403265,beijing,17,24,LOC,0.9999
1600143029590843394,national influenza vaccination week,106,141,MISC,0.7128
1600143029905502209,beijing,17,24,LOC,0.9999
1600143030488649736,nc,0,2,ORG,0.8736
1600143030488649736,covid-19,192,200,MISC,0.8862
1600143031646027776,chickenpox get shingles,22,45,MISC,0.6951
1600143031646027776,postherpeticneuralgia,79,100,MISC,0.7295
1600143031709089792,coloradostate,19,32,LOC,0.4197
1600143031709089792,uganda,106,112,LOC,0.9999
1600143031709089792,covid-19,128,136,MISC,0.796
1600143032048828420,china,25,30,LOC,0.9999
1600143032069738496,stegosaurus &amp,0,16,ORG,0.5429
1600143032069738496,allosaurus,18,28,MISC,0.6147
1600143032069738496,"""ellens energy adventure""",30,54,ORG,0.814
1600143032736587777,ross meyers,73,84,PER,0.8541
1600143032736587777,laser,88,93,ORG,0.7299
1600143032736587777,southafrica,134,145,LOC,0.9009
1600143033030234113,cdc,175,178,ORG,0.9639
1600143033051365377,joel arana,0,10,PER,0.9968
1600143033051365377,granada hills,19,32,LOC,0.9516
1600143033051365377,california,34,44,LOC,1.0
1600143033051365377,covid,54,59,ORG,0.8478
1600143033051365377,joel,79,83,PER,0.9963
1600143033328361472,jenna ortega,14,26,PER,0.9924
1600143033328361472,nme,33,36,ORG,0.9027
1600143033395281924,national influenza vaccination week,18,53,MISC,0.6842
1600143033395281924,flightflu,73,82,MISC,0.8743
1600143033743335428,morgan stanley,0,14,ORG,0.959
1600143033743335428,china,24,29,LOC,0.9999
1600143033743335428,covid,66,71,ORG,0.6114
1600143033743335428,morganstanley,89,102,LOC,0.333
1600143034351493121,businessupdate  airlines,0,24,ORG,0.9674
1600143034351493121,covid-induced,151,164,MISC,0.9414
1600143034708025345,covid19,8,15,MISC,0.6206
1600143034708025345,china,35,40,LOC,0.9998
1600143034708025345,twenty measures,99,114,MISC,0.6695
1600143034708025345,reuters,151,158,ORG,0.5298
1600143034712477697,mccullough,20,30,PER,0.9799
1600143034712477697,covid va,131,139,LOC,0.4611
1600143034930315264,jan blomqvist,0,13,PER,0.9968
1600143034930315264,grand africa,92,104,LOC,0.6531
1600143034930315264,amp,111,114,LOC,0.7933
1600143034930315264,beach,116,121,LOC,0.9552
1600143035005751297,europe,10,16,LOC,0.9693
1600143035026710531,morocco,69,76,LOC,0.9993
1600143035026710531,spain,88,93,LOC,0.9997
1600143035026710531,qatar ziyech,164,176,ORG,0.7857
1600143035202953219,allen county department of health,4,37,ORG,0.8843
1600143035202953219,mpox,49,53,MISC,0.5623
1600143035362320386,bev,67,70,LOC,0.4386
1600143035362320386,customerloyalty,100,115,MISC,0.9168
1600143035786051585,us,157,161,LOC,0.9919
1600143035878326273,pn real estate,176,190,ORG,0.3868
1600143035878326273,john pak,198,206,PER,0.9921
1600143036041678851,gaylapurqz trump,42,58,ORG,0.7493
1600143036461109253,chinese,13,20,MISC,0.9975
1600143037526642691,fauci,20,25,PER,0.9986
1600143037526642691,covid,98,103,MISC,0.6888
1600143037543292928,mccullough,20,30,PER,0.9799
1600143037543292928,covid va,131,139,LOC,0.4611
1600143037564219393,daycare,183,190,MISC,0.6293
1600143038336335872,booster,29,36,MISC,0.7053
1600143038336335872,covid,75,80,PER,0.3877
1600143038684200962,covid,143,148,LOC,0.507
1600143038835085314,conservative,112,124,MISC,0.9409
1600143038835085314,corruptio,130,139,ORG,0.3327
1600143040030523393,mccullough,20,30,PER,0.9799
1600143040030523393,covid va,131,139,LOC,0.4611
1600143040525799425,chinese,42,49,MISC,0.9937
1600143040525799425,american,98,106,MISC,0.953
1600143041255251969,uk,86,88,LOC,0.9989
1600143041716662273,tinubu,19,25,PER,0.4525
1600143041716662273,el-rufai,36,44,PER,0.9907
1600143041825677313,cdc,49,52,ORG,0.9975
1600143046267400195,welsh,52,57,MISC,0.9989
1600143046267400195,wales,70,75,LOC,0.9995
1600143046993235968,asheville,4,13,LOC,0.9945
1600143046993235968,covid-19,79,87,MISC,0.8157
1600143047596994561,raphael warnock,16,31,PER,0.948
1600143047605465088,mccullough,20,30,PER,0.9799
1600143047605465088,covid va,131,139,LOC,0.4611
1600143047895166976,cnbc,20,24,ORG,0.6554
1600143047895166976,us cdc,27,35,ORG,0.9304
1600143047895166976,covid,94,99,MISC,0.824
1600143047895166976,rsv,109,112,MISC,0.6326
1600143048737816576,facebook,19,27,ORG,0.5257
1600143048737816576,facebook covid,84,98,ORG,0.511
1600143048737816576,fat-checkers,107,119,MISC,0.6362
1600143048783982592,mattforva,27,36,PER,0.8945
1600143048783982592,covid,67,72,PER,0.96
1600143049987743744,belgium,81,88,LOC,0.9993
1600143050247790594,mccullough,20,30,PER,0.9799
1600143050247790594,covid va,131,139,LOC,0.4611
1600143050562408449,ecohealth alliance,21,39,ORG,0.9223
1600143050562408449,wuhan institute of virology,64,91,ORG,0.9762
1600143051288379394,covid-19,46,54,MISC,0.5491
1600143051288379394,biden,76,81,PER,0.9999
1600143051288379394,el rufai,112,120,ORG,0.5929
1600143051288379394,ben ayade,140,149,PER,0.9967
1600143051288379394,balabu,260,266,PER,0.9911
1600143051749355523,covid-19,33,41,MISC,0.6558
1600143052605038592,covid,17,22,PER,0.7806
1600143052735221762,astrazeneca plc,20,35,ORG,0.9258
1600143053662011400,scotiabank,98,108,ORG,0.3953
1600143053662011400,n2ch5u4rkm,122,132,LOC,0.8996
1600143056283598849,morgan stanley,16,30,ORG,0.9763
1600143056283598849,china,40,45,LOC,0.9999
1600143056283598849,covid,82,87,ORG,0.5842
1600143056283598849,morganstanley,105,118,LOC,0.2555
1600143056598028288,covid-19,58,66,MISC,0.5842
1600143057344598017,covid-19,58,66,MISC,0.5842
1600143057588031488,robinhood,0,9,MISC,0.8538
1600143058917392386,covid,51,56,MISC,0.5965
1600143058917392386,ndaa,85,89,ORG,0.7532
1600143059114754048,japanese,62,70,MISC,0.9968
1600143059114754048,qanon,78,83,LOC,0.7768
1600143059429117955,virtualhealth,4,17,MISC,0.7647
