Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1601109388390866944,ted cruz,39,47,PER,0.9831
1601109389099913216,carol peletier,0,14,PER,0.8755
1601109389099913216,twd atlanta camp,145,161,ORG,0.687
1601109389099913216,georgia cdc survivor,163,183,ORG,0.7024
1601109389099913216,greene farm survivor,185,205,ORG,0.8054
1601109389099913216,first prison siege survivor,207,234,ORG,0.7142
1601109389099913216,wolf siege survivor melissa mcbride,236,271,ORG,0.5086
1601109389389496320,covid-19,59,67,MISC,0.5447
1601109389460512769,fda,0,3,ORG,0.9994
1601109390026674177,us,18,20,LOC,0.9736
1601109390215548930,covid-19,7,15,MISC,0.6731
1601109391444410375,biden,4,9,PER,0.9675
1601109391444410375,non-fatal opioid overdose tracker,50,83,MISC,0.6774
1601109392589479938,united states,11,24,LOC,0.9951
1601109393948307456,north east ranger service,4,29,ORG,0.824
1601109393948307456,h5n1,53,57,MISC,0.9893
1601109393948307456,fyvie castle,81,93,LOC,0.9522
1601109393948307456,4usdyzqnkn,107,117,LOC,0.9132
1601109394091122689,covid,7,12,LOC,0.8019
1601109394091122689,govuk,38,43,ORG,0.748
1601109394091122689,ppe,126,129,MISC,0.7686
1601109394174840833,philippine,22,32,MISC,0.7987
1601109394174840833,covid-19,91,99,MISC,0.9333
1601109394174840833,cares,134,139,MISC,0.5131
1601109394288443392,abeba,4,9,LOC,0.8534
1601109394288443392,mirab abaya,43,54,LOC,0.4552
1601109394552328193,chinese,4,11,MISC,0.9994
1601109394791563264,indonesia,122,131,LOC,0.9874
1601109394812416002,us,18,20,LOC,0.9736
1601109395269554176,china,0,5,LOC,1.0
1601109395269554176,covid,39,44,MISC,0.9085
1601109395747704832,english,6,13,MISC,0.8279
1601109395747704832,tory,42,46,MISC,0.8641
1601109397262200833,covid,69,74,MISC,0.8867
1601109397262200833,ukraine,99,106,LOC,0.9998
1601109397262200833,ethiopia,130,138,LOC,0.9998
1601109397836795904,saudi aramco,25,37,ORG,0.6918
1601109397836795904,crude oil,49,58,ORG,0.6189
1601109397836795904,nnpc,64,68,ORG,0.9986
1601109397836795904,oil theft,80,89,ORG,0.6323
1601109397836795904,apc,92,95,ORG,0.9396
1601109397836795904,covid-19,123,131,MISC,0.5994
1601109401720729601,twitter,74,81,ORG,0.8752
1601109405113761794,help keep everyone safe this winter,0,35,MISC,0.8001
1601109405113761794,qmc,124,127,ORG,0.509
1601109405919219713,brianne dressen,47,62,PER,0.9997
1601109405919219713,astrazeneca,91,102,ORG,0.4602
1601109407382675459,china,29,34,LOC,0.9989
1601109407382675459,qr,77,79,MISC,0.597
1601109407911137280,cnbc,4,8,ORG,0.7795
1601109407911137280,long covid,10,20,ORG,0.8987
1601109407911137280,americans,46,55,MISC,0.998
1601109407911137280,us,78,82,LOC,0.9979
1601109407911137280,join,134,138,ORG,0.3864
1601109409014304768,biden,32,37,PER,0.9941
1601109409014304768,democrats,52,61,MISC,0.9998
1601109409014304768,longcovid,100,109,MISC,0.6668
1601109409014304768,covid,237,242,MISC,0.6128
1601109411681824768,kelly clarkson,23,37,PER,0.93
1601109411681824768,kelly,69,74,PER,0.9998
1601109415410556929,twitter,74,81,ORG,0.8752
1601109417571012608,covid19,51,58,MISC,0.6973
1601109417571012608,paxlovid,84,92,MISC,0.7483
1601109417571012608,paxlovid,123,131,PER,0.3945
1601109418355064834,robert malone,45,58,PER,0.8806
1601109418355064834,peter mccullough,59,75,PER,0.8085
1601109418355064834,newsmax,123,130,ORG,0.3871
1601109419923689472,covid-19,50,58,MISC,0.5944
1601109420108558337,american heart associat,116,139,ORG,0.7191
1601109420246962179,fda,62,65,ORG,0.9997
1601109420246962179,c19,80,83,MISC,0.6637
1601109422473809920,fidel nemenzo,38,51,PER,0.9846
1601109422473809920,up diliman,60,70,LOC,0.5576
1601109424801976321,victorians,30,40,MISC,0.9976
1601109424801976321,covid,93,98,MISC,0.7041
1601109425233702913,josephsakran yup,11,27,MISC,0.4152
1601109425233702913,covid,29,34,LOC,0.7278
1601109425233702913,ontario,167,174,LOC,0.9998
1601109425259180032,saudi aramco,25,37,ORG,0.6918
1601109425259180032,crude oil,49,58,ORG,0.6189
1601109425259180032,nnpc,64,68,ORG,0.9986
1601109425259180032,oil theft,80,89,ORG,0.6323
1601109425259180032,apc,92,95,ORG,0.9396
1601109425259180032,covid-19,123,131,MISC,0.5994
1601109427737985025,theresa long,109,121,PER,0.7538
1601109430346854401,twitter,54,61,MISC,0.9359
1601109432221433856,twitter,69,76,MISC,0.5247
1601109432443674624,operation covid-19,0,18,MISC,0.8323
1601109432443674624,china,94,99,LOC,0.9999
1601109434977366017,lilliputians,33,45,ORG,0.3002
1601109434977366017,stanford,79,87,ORG,0.5649
1601109436327952384,covid,72,77,ORG,0.4274
1601109439339274243,wuhan,18,23,LOC,0.979
