Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1594679622721220610,negative,0.617983877658844,-0.4402979910373688,2.7764439582824707
1594677362708340739,negative,1.250885248184204,-0.024748146533966064,1.3236252069473267
1594677599883640832,negative,1.4222252368927002,-0.6743967533111572,2.3458731174468994
1594681594362884097,neutral,2.29984712600708,0.6942334175109863,-0.0009489953517913818
1594681970088370178,negative,0.9983735680580139,-0.32344773411750793,2.067054271697998
1594682670143123457,negative,0.6751368045806885,-0.09853553026914597,1.6828078031539917
1594682872014770177,negative,0.8378065824508667,0.6147919297218323,1.4497166872024536
1594683358872756225,positive,0.2787652313709259,0.7951269745826721,0.38990986347198486
1594683930174787586,negative,1.1004825830459595,-0.5164875388145447,2.0644185543060303
1594684123259764736,negative,1.212833285331726,-0.07214591652154922,2.074186086654663
1594684408090734592,negative,1.2889857292175293,-0.21584779024124146,1.6423627138137817
1594685047679893505,negative,0.9663257002830505,-0.8990233540534973,2.15411639213562
1594685581975584774,negative,1.1770983934402466,-0.9448348879814148,2.7445068359375
1594685760107646979,positive,0.32010334730148315,0.7993807196617126,0.2268754094839096
1594685806068875273,negative,1.1385908126831055,-1.1814056634902954,3.160219192504883
1594687919247298561,negative,0.9765857458114624,-0.7555060386657715,2.7913260459899902
1594689158072918017,negative,0.7847886681556702,-0.7172680497169495,2.4963791370391846
1594689963832258561,negative,0.8554798364639282,-0.6078828573226929,2.7849581241607666
1594691123271852032,negative,1.1052882671356201,-1.4451285600662231,4.106315612792969
1594691613514768385,negative,0.38804593682289124,-0.9903532862663269,3.130422830581665
1594691932365926406,negative,1.3672319650650024,-1.07291579246521,2.4558820724487305
1594677014551740416,negative,1.572535514831543,-0.1744116246700287,1.8671584129333496
1594677015617191936,negative,1.1776624917984009,-0.41436246037483215,2.2452518939971924
1594677063037984768,neutral,1.8335413932800293,0.28923502564430237,1.039186954498291
1594677148832366595,negative,1.1643537282943726,0.363287091255188,1.4738514423370361
1594677212879396864,neutral,2.036630630493164,0.8579176664352417,0.25759246945381165
1594677231112126465,neutral,1.770970344543457,0.9892642498016357,-0.041327059268951416
1594677242369839105,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677255862616065,negative,1.6819390058517456,-1.0174823999404907,2.0857763290405273
1594677256647065601,negative,1.4360328912734985,-0.03745108097791672,1.6936208009719849
1594677278860103681,negative,1.409925937652588,-1.0119030475616455,2.575939893722534
1594677279615074307,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677280219230208,neutral,2.1790688037872314,-0.7790800333023071,1.563913345336914
1594677317292511233,neutral,1.834189772605896,-0.6387738585472107,1.7579854726791382
1594677337752207367,negative,1.1708296537399292,-0.497742623090744,1.4770138263702393
1594677349995405315,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677363761188864,neutral,1.834189772605896,-0.6387738585472107,1.7579854726791382
1594677401463787522,neutral,2.1313209533691406,-0.8163038492202759,1.6795403957366943
1594677417821569024,neutral,1.834189772605896,-0.6387738585472107,1.7579854726791382
1594677453561151488,negative,1.5213779211044312,-0.3242035210132599,1.8629083633422852
1594677483990913025,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677503993561093,negative,1.325919270515442,-1.09780752658844,2.7436301708221436
1594677515859419136,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677577184075777,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677586038181888,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677591176351747,negative,1.227243185043335,-1.2012219429016113,3.5110061168670654
1594677609077637121,negative,0.580498456954956,-0.6974130868911743,2.2565596103668213
1594677614676877312,positive,2.1042683124542236,3.287379026412964,-0.8456812500953674
1594677633584959492,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677698152075264,neutral,1.4562348127365112,-0.08212757855653763,1.3647998571395874
1594677715684233217,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
1594677742083092480,neutral,1.7324717044830322,0.7316487431526184,0.609792947769165
1594677744683450369,neutral,1.4543733596801758,-0.1401708722114563,0.7747781872749329
1594677771489640448,neutral,2.0821683406829834,0.9265549182891846,-0.4383222460746765
