Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1595690556792913923,negative,1.0862845182418823,-0.8046075701713562,2.0024020671844482
1595688703602614272,negative,1.6463963985443115,-0.6771873831748962,2.657132625579834
1595688803720724481,negative,0.7572951316833496,-1.0639493465423584,2.98757266998291
1595689929203658753,negative,1.1389650106430054,-0.010235287249088287,1.360338807106018
1595690445673500672,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595690531262468097,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595691530089803776,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595692934103719937,negative,0.7914996147155762,-0.13052913546562195,1.2905851602554321
1595693041343696897,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595693206813179904,negative,1.1389650106430054,-0.010235331952571869,1.360338807106018
1595693212815196166,negative,0.9966357946395874,-0.11514651030302048,2.0937376022338867
1595694495869566976,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595694973223161857,negative,1.08417809009552,-0.9422937035560608,3.480457305908203
1595696450880655363,positive,1.01996910572052,2.113560438156128,-0.4431007504463196
1595696972048080897,negative,1.211938738822937,-0.05032490938901901,1.2689623832702637
1595697619204198400,negative,1.2618414163589478,-0.6555954217910767,1.8024537563323975
1595697622387683328,negative,0.5388972163200378,0.24307629466056824,1.25341796875
1595697801857732609,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595697816315518977,negative,0.7100563645362854,-0.24624183773994446,1.737438678741455
1595697913564381184,negative,0.8868482112884521,-0.5273929834365845,2.237095594406128
1595698926103011328,neutral,1.6739932298660278,0.15848562121391296,0.6573259234428406
1595698980285022210,neutral,1.7349997758865356,-0.0024831295013427734,0.6394251585006714
1595699158501195776,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595699202717548544,negative,1.5548139810562134,-0.5296725630760193,2.1320693492889404
1595699207964622850,negative,1.1389648914337158,-0.010235287249088287,1.360338807106018
1595701051407187969,negative,0.8564956188201904,-0.4949948489665985,2.8263444900512695
1595701278407000069,negative,0.9141206741333008,-0.8474347591400146,3.1058828830718994
1595701812606259200,negative,1.402840256690979,-0.6418592929840088,1.599776268005371
1595702178588540929,negative,0.9141206741333008,-0.8474347591400146,3.1058828830718994
1595702380217401344,negative,0.26179081201553345,-0.11728077381849289,2.508744955062866
1595702597498929152,negative,0.9141206741333008,-0.8474347591400146,3.1058828830718994
1595702862448775170,negative,1.1438864469528198,-0.6128053665161133,2.1360161304473877
1595703226661507072,negative,0.9141206741333008,-0.8474347591400146,3.1058828830718994
1595688671986032640,neutral,2.2124931812286377,0.5318068265914917,0.6141166090965271
1595688680349323267,neutral,2.2722110748291016,0.5423733592033386,0.5788593888282776
1595688690847817730,neutral,2.2712888717651367,0.4378843903541565,0.27877235412597656
1595688710904852480,neutral,3.0556321144104004,1.0072158575057983,1.029515027999878
1595688745105330176,negative,0.9009013772010803,-0.2772892713546753,2.1833395957946777
1595688750360645632,neutral,1.1415457725524902,0.6533530354499817,0.8149929642677307
1595688805620944897,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595688943500267520,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689015755284481,neutral,2.2897603511810303,1.7144893407821655,0.1648745983839035
1595689022202212352,negative,1.1206685304641724,-0.5824820399284363,2.00618577003479
1595689050400329729,negative,0.9246180653572083,-0.4263022840023041,1.9351240396499634
1595689056733732866,neutral,3.3820388317108154,1.9926512241363525,-0.5744225978851318
1595689065235369984,negative,1.063509225845337,-0.061155326664447784,2.245786428451538
1595689085791883264,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689090107572226,neutral,2.1616103649139404,0.22972673177719116,0.435364305973053
1595689122341216256,negative,1.2567225694656372,-1.0038748979568481,2.488192081451416
1595689149830688768,negative,1.0056259632110596,-0.9160484075546265,2.4657492637634277
1595689241258119168,negative,0.9246180653572083,-0.4263022840023041,1.9351240396499634
1595689255627628544,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689265173860352,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689287558828032,negative,0.9246180653572083,-0.4263022840023041,1.9351240396499634
1595689394920476674,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689432316780545,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689447978319877,neutral,1.9888813495635986,0.36071455478668213,0.08708638697862625
1595689465611444226,neutral,2.0614981651306152,0.4849429428577423,-0.20689570903778076
1595689475551932416,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689477338722304,negative,1.0218758583068848,0.17663294076919556,1.2363911867141724
1595689479549104129,positive,1.4851622581481934,2.210282325744629,-0.18767386674880981
1595689500398833665,negative,1.4550647735595703,-0.7693074941635132,2.3263962268829346
1595689507420262400,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689534548754432,negative,1.2567225694656372,-1.0038748979568481,2.488192081451416
1595689540164980736,negative,0.8888533711433411,-1.075627326965332,3.0578994750976562
1595689574017155073,negative,1.5094290971755981,-0.46641191840171814,1.895340919494629
1595689607861264384,neutral,1.6783751249313354,1.253401517868042,0.2144211381673813
1595689672503693312,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689736773017601,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595689787066912769,positive,0.9078040719032288,1.414659023284912,0.26288411021232605
1595689823750201345,positive,1.5071673393249512,2.1428658962249756,-0.0017837081104516983
1595689963668004864,neutral,1.664440393447876,1.0038058757781982,0.09429233521223068
1595689996715016192,negative,1.2567225694656372,-1.0038748979568481,2.488192081451416
1595690148674834432,negative,1.0056259632110596,-0.9160484075546265,2.4657492637634277
1595690158351056897,neutral,1.664440393447876,1.0038058757781982,0.09429235756397247
1595690161559719938,neutral,1.2221726179122925,0.9394874572753906,0.3260285258293152
1595690245227438082,negative,1.0118097066879272,-0.0031854137778282166,2.71560001373291
1595690336961134593,negative,0.6111231446266174,-0.6271162033081055,3.2083394527435303
1595690344980647936,negative,1.1312296390533447,0.10239766538143158,1.2421650886535645
1595690381429321730,neutral,1.1022175550460815,-0.5275342464447021,1.0566011667251587
1595690406066458626,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690422738755584,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690458696617984,neutral,1.664440393447876,1.0038058757781982,0.09429233521223068
1595690569505947654,positive,1.4087226390838623,2.857994318008423,-0.575244128704071
1595690579526307840,neutral,1.7402724027633667,-0.5141755938529968,1.2428852319717407
1595690582537605129,neutral,1.664440393447876,1.0038058757781982,0.09429233521223068
1595690599880982530,neutral,1.823782205581665,0.518987774848938,0.520185112953186
1595690608454414338,negative,0.7199180126190186,0.2575783431529999,1.2379883527755737
1595690614766583810,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690623214182400,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690652657778688,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690657623855104,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690707964264449,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595690794257731584,neutral,1.6623969078063965,-0.05845429748296738,0.3674607276916504
1595690801732161536,negative,0.9246180653572083,-0.4263022840023041,1.9351240396499634
1595690820488859649,neutral,1.4345777034759521,-0.20206311345100403,1.351926565170288
1595690992505585664,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595691032934588421,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595691058515828736,neutral,1.5795648097991943,0.06791416555643082,0.840408205986023
1595691066111442945,negative,0.8005160093307495,-0.43069538474082947,2.649672269821167
1595691089562042368,neutral,1.1022175550460815,-0.5275341868400574,1.0566012859344482
1595691131240697858,negative,1.6288429498672485,-1.0049047470092773,1.8858572244644165
1595691225243615233,neutral,2.3267288208007812,0.14912693202495575,1.2865312099456787
1595691246206746624,negative,0.8005160093307495,-0.43069538474082947,2.649672269821167
1595691292620718081,neutral,3.654494047164917,3.1910531520843506,-1.2923094034194946
1595691342889644034,negative,1.0056259632110596,-0.9160484075546265,2.4657492637634277
1595691385419894784,neutral,1.1236472129821777,-0.34824106097221375,1.0076292753219604
1595691390910230530,negative,0.329983651638031,-0.4715830981731415,1.9072436094284058
1595691447017242624,negative,0.924618124961853,-0.4263022243976593,1.9351240396499634
1595691552642301952,negative,0.7225691676139832,-0.38148099184036255,2.642759084701538
1595691566345072640,negative,0.9246180653572083,-0.4263022840023041,1.9351240396499634
