Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1595173672364478471,negative,0.6611483693122864,-0.5870054364204407,2.47977876663208
1595161316419072001,negative,1.3057384490966797,-0.8691515922546387,2.8380119800567627
1595161707361734658,neutral,1.9626535177230835,0.6851958632469177,0.5043963193893433
1595161777607622656,negative,0.20995023846626282,-0.35564130544662476,1.928290843963623
1595161889168068608,negative,0.977252721786499,-0.7333758473396301,1.7461986541748047
1595162184966803456,neutral,1.9626535177230835,0.6851958632469177,0.5043963193893433
1595162457516912641,neutral,2.00364351272583,1.1883398294448853,-0.31460896134376526
1595162460343873536,negative,1.2162890434265137,-0.4569431245326996,2.2207319736480713
1595162629332668416,negative,1.213106393814087,-0.5530077815055847,2.3740696907043457
1595162629567221760,negative,0.5858296751976013,-0.8978174328804016,3.2121541500091553
1595162633426309120,negative,0.7561359405517578,0.47135135531425476,1.3610092401504517
1595162651830591488,negative,0.8166249394416809,0.6797016263008118,1.2600704431533813
1595162727428694016,negative,0.5429486632347107,0.5350570678710938,1.7742801904678345
1595162997710028801,negative,0.913415789604187,0.22211435437202454,1.804375171661377
1595163765565444101,neutral,1.7687641382217407,1.3282040357589722,0.14853836596012115
1595164564169011200,neutral,1.4302998781204224,-0.07747369259595871,0.13151656091213226
1595164648583888896,negative,1.2757827043533325,-0.4404284656047821,2.10652494430542
1595164762165641218,negative,1.1691265106201172,-1.1476396322250366,3.2407522201538086
1595165196498407427,negative,1.275057315826416,-0.13516366481781006,1.4052104949951172
1595165524836913152,neutral,1.9538062810897827,0.13986870646476746,1.0095775127410889
1595165638729007105,neutral,1.962653398513794,0.685195803642273,0.5043963193893433
1595165883428929537,negative,0.9722959995269775,-0.9049500823020935,2.289977788925171
1595165926366011392,negative,0.6138775944709778,-0.565563976764679,1.672237515449524
1595167083590873088,negative,1.0263378620147705,-0.5105102062225342,2.684875011444092
1595167174217601024,negative,1.198155403137207,0.17312493920326233,1.5638236999511719
1595167250083942403,negative,1.275057315826416,-0.13516366481781006,1.4052104949951172
1595167625532870672,negative,0.12190619111061096,-0.44007083773612976,2.093273639678955
